post_id,name,post,hashtag
Cmb72DBv3t8,THE,"#통기타#동호회#취미#크리스마스#CAROL#연말여시 
엉망경미미","['#통기타', '#동호회', '#취미', '#크리스마스', '#CAROL', '#연말여시']"
CmbsDSwPH-K,얼렁뚱땅,"우사단안채 홈스튜디오에서 스냅사진~📷
카메라 / 렌즈 : Canon Eos-R6 / 탐론 70-200mm
 * F2.8  1/60s  70.00mm  ISO 640
.
.
.
모델 : @blueyxxinn
.
.
.
#📷 #캐논 #eosr6 #인물사진 #스냅사진 #감성사진 #감성스냅 #snapshot #model #beautiful #크리스마스 #우사단안채 #홈스튜디오 #홈스냅 #사진에미치다 #사진소통환영","['#캐논', '#eosr6', '#인물사진', '#스냅사진', '#감성사진', '#감성스냅', '#snapshot', '#model', '#beautiful', '#크리스마스', '#우사단안채', '#홈스튜디오', '#홈스냅', '#사진에미치다', '#사진소통환영']"
Cmbq07oJy4G,허유정,"#요가 #🧘🏻‍♀️
22.12.21(수) 
폭설로 눈이 많이 온 날. 눈이 많이 와 쉽지 않은 출근길이지만 요가복 가방은 꼭 챙겨왔다. 눈이 많이 와 승현이에게 끝나는 시간 맞춰 픽업을 부탁하고 요가 시작. 오늘의 자세는 피죤자세로 시작해 여러 자세로 응용하고, 비둘기 자세까지 완성. 나도 무릎쫙피고 이마까지 다리 가져오고싶다 #나마스떼","['#요가', '#나마스떼']"
CmbrvGmvzt-,안,트리 왕창 본 하루…🎄😋,[]
CmWjPUxJj5j,자인,아 추 🧣,[]
CmbsmrHLyn1,고블고블,"쌤
#크리스마쌤#티처빌원격연수원 #티처빌#티처빌어워드#티처빌연수원#어워드#크리스마스#쌤스타그램","['#크리스마쌤', '#티처빌원격연수원', '#티처빌', '#티처빌어워드', '#티처빌연수원', '#어워드', '#크리스마스', '#쌤스타그램']"
CmbzI-JPb6C,김주희,🎅🏻🎄🤍,[]
CmbqPfqrwQk,하이럽(HiLove),"12월 한정❗️크리스마스 선물 준비 이벤트 🎄
미친 퀄리티 도매 가격으로 국내 총알 배송 ❤️
자세한 문의는 카카오 채널로 톡 주세요 😃",[]
Cmbo8dzL74X,Tado,미리 크리스마스 🥐,[]
CmbqyA2P8Sc,다영❤️,".
쿠킹호일을 트리랑 눈사람모양으로 오려서 
식빵위에올리고 오븐에 구운후 
초코펜이랑 과자,초콜렛으로 꾸미는 크리스마스토스트🎄☃️
소은이가 너무재밌어해서 담에또하기로 
맛도 굿💜💜
.
.
#쉽고재밌다#엄마랑요리#놀이#크리스마스#크리스마스요리#아이와함께#하원후놀이 #귀여워#네살#초코펜#만들기놀이 #육아일상","['#쉽고재밌다', '#엄마랑요리', '#놀이', '#크리스마스', '#크리스마스요리', '#아이와함께', '#하원후놀이', '#귀여워', '#네살', '#초코펜', '#만들기놀이', '#육아일상']"
Cmbs-FjL_lJ,경💗,"하나 더 있지yo ~
하트 하고 있는거지yo ~
#나를쳐다보는시선",['#나를쳐다보는시선']
Cmb-Pg6vo99,@kslksl0909,"#크리스마스

연말분위기 물씬♡",['#크리스마스']
CmRWoGth1A-,백지혜,미메ㅋ..~ 👅,[]
CmbvwjkLbnS,wadle,미타클로스는 블루 수염🪺🎅🏻,[]
CmcBU1pv99n,ᴰᴬᴴᵞᴱ다혜,"꼬마루돌프❤️‍🔥
.
.
1000일기념 비컷
.
.

#32개월아기 #생후991일#쥐띠아기 #남매맘 #딸맘 #아들맘 #육아 #향남 #남양 #남양키즈풀 #화성키즈풀 #아워풀데이 #남양아워풀데이 #미리크리스마스 #🎄#키즈풀추천 #소통 #아이와가볼만한곳 #baby #1000일 #1000일촬영 #셀프촬영 #크리스마스 #merrychristmas","['#32개월아기', '#생후991일', '#쥐띠아기', '#남매맘', '#딸맘', '#아들맘', '#육아', '#향남', '#남양', '#남양키즈풀', '#화성키즈풀', '#아워풀데이', '#남양아워풀데이', '#미리크리스마스', '#키즈풀추천', '#소통', '#아이와가볼만한곳', '#baby', '#1000일', '#1000일촬영', '#셀프촬영', '#크리스마스', '#merrychristmas']"
Cmb250PJXBO,변지성,"명동성당⛪️🔔🎄
#명동성당 #크리스마스 #명동 #유럽갬성물씬 #겨울 #눈내리는날 ❄️⛄️🧣","['#명동성당', '#크리스마스', '#명동', '#유럽갬성물씬', '#겨울', '#눈내리는날']"
CmbovMjvhnp,세종시옷가게/보람동옷가게/베비우,"#단골손님❤️

세상에나ㅠㅠㅠㅠ

크리스마스라구 와인 선물을 주고가셨어요ㅠㅠ

저 자꾸 받기만해서 어뜨케요ㅠ
힝ㅠㅠ 감사합니다ㅠㅠ

#와인🍷 #스테이크 #구워볼께요 #😊😊 #감동감동 
#크리스마스 #연말 #선물🎁

#세종시옷가게 #보람동옷가게 #아기옷가게 #등원룩 #초딩룩 #남매룩 #형제룩 #데일리룩 #육아 #소통 #일상 #세종맘 #청주맘 #공주맘 #대전맘 #세종맛집 #보람동맛집 #보람동카페 #세종핫플 #베비우","['#단골손님', '#와인', '#스테이크', '#구워볼께요', '#감동감동', '#크리스마스', '#연말', '#선물', '#세종시옷가게', '#보람동옷가게', '#아기옷가게', '#등원룩', '#초딩룩', '#남매룩', '#형제룩', '#데일리룩', '#육아', '#소통', '#일상', '#세종맘', '#청주맘', '#공주맘', '#대전맘', '#세종맛집', '#보람동맛집', '#보람동카페', '#세종핫플', '#베비우']"
CmbwDcmr5RL,김성주,"졸귀탱들
행복하게 미리크리스미스
흑호랑이띠 아가들
인원이 많아서 대관하고 노니까 재밋드아 힘은들지만서두
울고불고해도 같이 육아하면 수다로 다풀긔
사진 다같이 찍을수 업기에 금손언니가 합성을해주셧네ㅋㅋㅋ다같이 찍은거같앵
오늘하루도 재밋게 보내줘서 고마워❤️

#흑호랑이띠🐯 #크리스마스 #파티 #대관 #친구들과함께❤️ 
#10개월13일 #316일아기 #치명적엉덩이 #루돌프 #아둘맘 #일산맘 #형제맘👬 #내새끼들 #내년에도잘부탁해","['#흑호랑이띠', '#크리스마스', '#파티', '#대관', '#친구들과함께', '#10개월13일', '#316일아기', '#치명적엉덩이', '#루돌프', '#아둘맘', '#일산맘', '#형제맘', '#내새끼들', '#내년에도잘부탁해']"
Cmb19uBNWTj,롤롤의바느질파티,"벌써 12월의 끝자락입니다
저는 가족여행으로 
한해를  마무리하고있어요~~
.

2023년 예쁜자수달력
수놓으며
새해를 맞을준비해요♡♡
.

한국프랑스자수아카데미 모든작품은 
창작도안으로 
승인없이사용 및 수정,
무단도용을 금합니다
Copyright ⓒ lollol banul All rights reserved
#롤롤쌤패키지 #롤롤의바느질파티 #영국#프랑스#유럽#핀란드
#크리스마스#2023#Embroidery #stitch","['#롤롤쌤패키지', '#롤롤의바느질파티', '#영국', '#프랑스', '#유럽', '#핀란드', '#크리스마스', '#2023', '#Embroidery', '#stitch']"
Cmb5E8wvA3N,@seol.do_ah,"⠀
⠀
할머니집에 다녀온다고 일주일만에 등원.
안간다고 울고불고 해놓고
너무 재밌게 잘 놀고 온 설아
⠀
엄마는 너 그럴 줄 알았어😄
어차피 재밌게 잘 놀거면서 울 일이 뭐가 있니🤔
⠀
⠀
⠀
#27개월아기
#어린이집등원 #크리스마스
#육아일상 #산타를기다림
#겨울의낭만 #산타보단선물
#장꾸 #깐돌이⠀
⠀
⠀","['#27개월아기', '#어린이집등원', '#크리스마스', '#육아일상', '#산타를기다림', '#겨울의낭만', '#산타보단선물', '#장꾸', '#깐돌이']"
CmbsLyBPBQD,레이니,"#december . . . 6

#눈오는날 
#눈그림

#그림도
#조명빨 💡 🤣

#크리스마스 오기전

울집도
산타가
선물좀
흘리고
가주면
좋겠다

#이쁜밤
#되세요

🖍  시넬리에오일파스텔 
📃  파펠시노 스케치북 

#오일파스텔 
#크리스마스그림 
#oilpasteldrawing 
#rainykkong 
#청라언덕그림산책","['#december', '#눈오는날', '#눈그림', '#그림도', '#조명빨', '#크리스마스', '#이쁜밤', '#되세요', '#오일파스텔', '#크리스마스그림', '#oilpasteldrawing', '#rainykkong', '#청라언덕그림산책']"
Cmb0of0v305,발라또,"크리스마스 랜덤박스 이벤트 진짜대박🎁
이것만큼은 놓치지마세요!!!

크리스마스인 25일
오후6시까지만 진행되어요✅️

겨울철 온가족 필수템인 6종을 
구매하시면 
(수분진정 그린젤+바디패키지+
샴푸+헤어팩+헤어에센스) 

랜덤박스 4종중 1종을 선물로 드립니다🎁

지금 바로 프로필하단 링크 클릭!!
935공식몰에서 구매 가능하십니다😊

자세한 문의는 dm또는 
오픈톡으로 연락주셔요💜

@celeb_chuuu 
@celeb_chuuu 

#크리스마스 #이벤트 #9시35분 
#온가족바디워시 #그린등급화장품 
#샴푸추천 #헤어팩추천 #10초물광언니 
#영앤리치에이전시 #935셀럽","['#크리스마스', '#이벤트', '#9시35분', '#온가족바디워시', '#그린등급화장품', '#샴푸추천', '#헤어팩추천', '#10초물광언니', '#영앤리치에이전시', '#935셀럽']"
Cmb-_ZTPXRu,하나,"미리메리크리스마수🎄
#크리스마스 #행복스타그램 #스마일","['#크리스마스', '#행복스타그램', '#스마일']"
Cmb0VarPufC,이지연,"2022.12.17 롯데월드🎀
.
.
유주가 노래를 부르던 롯데월드 !
주말이라 사람이 많아서 놀이기구는 많이 못 탔지만 
퍼레이드랑 공연은 거의 다 챙겨봤다
실내라 사진이 죄다 역광 😑

#롯데월드 #잠실롯데월드몰 #크리스마스","['#롯데월드', '#잠실롯데월드몰', '#크리스마스']"
Cmbo-o9p0dt,박선미,"좋아하는 곡으로 미리 크리스마스 기분내기 🎄🎸🎵
부끄럽지만 😅😅 

#베이스연주 #미리크리마스 #크리스마스연주 #베이스 #베이스기타 #베이스커버 #베이스영상 #크리스마스 #크리스마스캐롤 #취미#bass #basscover #bassguitar #bassplayer #christmas #christmascarols #carol","['#베이스연주', '#미리크리마스', '#크리스마스연주', '#베이스', '#베이스기타', '#베이스커버', '#베이스영상', '#크리스마스', '#크리스마스캐롤', '#취미', '#bass', '#basscover', '#bassguitar', '#bassplayer', '#christmas', '#christmascarols', '#carol']"
Cmbu276resC,범부,"[ 아이는 생애 처음 '선물'을 받았습니다 ] 19 грудня вперше в житті до цього малюка зі Слов`янська прийшов Святий Миколай 

12월 19일, 도네츠크 주 슬로우얀스크에 이 아이의 생애 처음으로 성 니콜라스(=산타 클로스)가 찾아 왔습니다.

Дитина – сирота, і проживає у підвалі з дідом і бабою, ховаючись від російських бомб.

아이는 고아이며 할아버지, 할머니와 함께 지하실에서 러시아의 폭격을 피해 숨어 살고 있습니다.

","['#russiaterroriststate', '#standwithukraine', '#ukraine', '#war', '#україна', '#війна', '#우크라이나', '#전쟁', '#어린이', '#선물', '#크리스마스', '#stoprussia', '#нетвойне']"
CFPeiWipe-T,김지은,비오는 목요일 우산 안들고 왔는데 이렇게 온다고 🤣,[]
Cmb6LT1SEGO,동탄,"라크몽2층 커피전문점 카페아이
몽쉘 초코파운드케이크~☕️
다크초코의 고급진 깊은맛의 파운드케이크^♡^

🎀크리스마스 홀케이크 예약이벤트합니다.
 01086387307 문의환영^♡^

☕️12월22일 목요일 
  원두판매합니다 ^^
 100g부터 판매합니다~
*케냐AA
*에티오피아 예가체프
*파프아뉴기니
*과테말라안티구아
*코스타리카 따라주
*인도네시아 만델링
*콜롬비아수프리모
*브라질
*온두라스 코판
*멕시코 치아파스
*디카페인.

☕️ 12월 22일 목요일
  수제케이크~
*🍓생딸기 생크림케이크
*🍠군고구마케이크
*가나슈 리얼초코케이크
*갓구운 수제와플
*몽쉘 초코파운드케이크🎄

#라크몽카페
#라크몽카페아이
#라크몽맛집
#라크몽동탄
#드립백 
#동탄맘
#동투맘
#동탄호수공원
#동탄맛집
#동탄수제케이크
#라크몽
#호수뷰카페
#일상그램
#크리스마스
#홀케이크
#라떼맛집
#맛집추천
#인생사진
#라크몽
#더치
#연말모임
#연말선물
#초코파운드케이크
#생일
#12월","['#라크몽카페', '#라크몽카페아이', '#라크몽맛집', '#라크몽동탄', '#드립백', '#동탄맘', '#동투맘', '#동탄호수공원', '#동탄맛집', '#동탄수제케이크', '#라크몽', '#호수뷰카페', '#일상그램', '#크리스마스', '#홀케이크', '#라떼맛집', '#맛집추천', '#인생사진', '#라크몽', '#더치', '#연말모임', '#연말선물', '#초코파운드케이크', '#생일', '#12월']"
CmcA186vgsN,프로씨드짐,"-
#프로씨드짐

#선물🎁

소중한 인연으로 
좋은 추억 만들어주셔서
#감사합니다💕 

@berish.ly 당분간 센터가 썰렁할 듯😭
몸 조심히 건강하게 지내고 계세요 :)

최고의 트래이너👉@hyeong__________
사모님👉@yeon_zuuu","['#프로씨드짐', '#선물', '#감사합니다']"
Cmb0XvAPrmh,바니샘,"우리반 크리스마스..🎄
나에게도 산타가 온다면…🎅🏻
무슨 선물을 받지~?

#크리스마스 #산타놀이 #어린이집산타 
#산타선믈 #어린이집크리스마스선물 
#크리스마스놀이","['#크리스마스', '#산타놀이', '#어린이집산타', '#산타선믈', '#어린이집크리스마스선물', '#크리스마스놀이']"
CmbzoVsrg1o,HeeChoi,"SEOUL ART SHOW 2022 , BOOTH No.93 , project pp 

수고한 멋진 모든 삶, 인생은 아름다워~~💃🏻🕺🏻

#wonderwoman #HeeChoi #wonder #WonderWoman's Diary  #poparts  #popartist  #원더 #최경희 #희초이 #달려라원더 #춤추자 #감사 #사랑 #희망 #행복 #12월전시 #인생예찬 #서울아트쇼 #2022서울아트쇼 #부스No.93 #코엑스 #성탄절 #크리스마스","['#wonderwoman', '#HeeChoi', '#wonder', '#WonderWoman', '#poparts', '#popartist', '#원더', '#최경희', '#희초이', '#달려라원더', '#춤추자', '#감사', '#사랑', '#희망', '#행복', '#12월전시', '#인생예찬', '#서울아트쇼', '#2022서울아트쇼', '#부스No', '#코엑스', '#성탄절', '#크리스마스']"
CmbptLqPTNc,히릿,내 최애 패딩🖤,[]
Cmbi4QJvra4,♥︎ᴊᴀʏᴍᴏᴍᴍʏ,"유치원 산타클로스 행사
산타할부지 슬리퍼 신고 편하게 오셨네🎅🏻😎
선물은 저번주에 미리 원에 전달했던거 뜯어보지도 않고 가져왔길래 크리스마스에 재탕해야하나 십초 고민함ㅋㅋ
금요일에 크리스마스 페스티벌 한다고 드레스코드 레드라고 했는데 오늘인줄알고 오늘 레드입혀 보낸 애미
근데 나만 그런게 아녔다😂
엄마들 화이팅ㅋㅋㅋ💦
근데 금요일엔 그럼 뭐입혀 보내지ㅠㅠ
#다섯살재이
#재이크리스마스🎄","['#다섯살재이', '#재이크리스마스']"
Cmb9qh9J_8o,KWONEUNSOOK~^^💚,"메리크리스마스~^^♥

성탄절 선물~^^💝🎁

올해는 아이들 따뜻하게 지내라고
무릎담요를 준비했어요^^🙆🎁💝

#크리스마스
#성탄절
#예수님탄생
#안동푸르넷
#정하동
#강남초
#석미공부방","['#크리스마스', '#성탄절', '#예수님탄생', '#안동푸르넷', '#정하동', '#강남초', '#석미공부방']"
Cmb2TrRvCoB,다온이네ᙏ̤̫,외삼촌 찬스로 지안이랑 대설특보 뚫고 물고기 보러〰️🐠🐳💙,[]
Cmb48BSp3R_,동키치킨🍗🍗,"🎅🏻🎁✨
 #크리스마스
 #선물
 #christmas","['#크리스마스', '#선물', '#christmas']"
Cmbwp7pythP,@delight0504,#christmas #크리스마스 #먹스타그램 #먹스타,"['#christmas', '#크리스마스', '#먹스타그램', '#먹스타']"
CmbxAOrPz9P,대구,"저도 다음에 도전해봐야겠어요 
예쁘다🤍 
크리스마스 분위기는 12월달만 
준비되어있어요 ! 다들 빨리 오세효

@17.oct.z",[]
CmbzUf7pg_Y,딸기💛소미💛애니팡,"또미랑 트리랑🤍💚

미용해줘야하는데 할일이 태산🥱
.
.
.
#소블리
#시츄는사랑입니다 
#크리스마스","['#소블리', '#시츄는사랑입니다', '#크리스마스']"
CmbtMzYrVG0,𝐿𝑢𝑐𝑘𝑦,"+ 𝟺𝟽𝟸𝚍𝚊𝚢𝚜 𝙻𝚞𝚌𝚔𝚢 / 𝚃𝚊𝚎𝚢𝚎𝚘𝚗 🐕

집콕 3일만에 밖에 나간 탱이 ,
세상 신났다 이거예요〰️ '◡'
됴타 됴아〰️〰️〰️🤎",[]
Cmb9vjlppRa,강빈,"🚫🚫SOLD OUT🚫🚫
🙋‍♂️A급/size.95/₩40.000
바지👉A급/free
#에이블리#배색트레이닝#팬츠 ₩9.000
 
#빈폴바람막이#빈폴#바람막이#죠깅#트레이닝#트레이닝코디#유니섹스코디

@kangmin_vintage👕👜👠👟👖🧣👓💍💎
아래 상세 알림내용은 필수/필독 해주세요!
 
🌟명품
🌕메이커👈👈👈
🌔백화점
🌓보세
🌑로드샵(길거리.동대문.남대문 옷잡화)
🫡보기쉽고 간단히 표기해 
올립니다 항상🫡 
😌크게 확대해서 봐야할경우 스캔후 본인폰으로 확대
 
🤳매우 상세히 택사진 고유넘버사진 선명히 올리니 네이버등 기타검색은 꼼꼼히 직접해봐주세요!! 값에 놀라실필요없고^^ 검색 파도타기 하시면 모두 확인되용^^
🧍전신샷은100%무보정 에 제일 선명한 컬러감확인이 가능
🧟‍♂️반신/셀카포함샷은 어플의힘이 들어가니 *미세한 의류의 선명도 *미세한 밝기 감안해주시길 바랍니다.
👯‍♀️여성모델의 전신샷은 로드/일반브랜드/보세 입니다
 
❤1억이 있어도 구입할수없는 구입이 어려운것 우선으로 이루어지는 남다른 차별화된❤
🤎유니크빈티지전문점🤎 
🎁정품아닐시100%환불🎁
💎완전한 보세 노브랜 새옷일빠에 구제 정품 명품이 답!

@kangmin_vintage
나이키 푸마 아디다스등 메이커 이하
스파오 탑텐 유니클로등 일반브랜드는 🗯(보세) 로 구분 간단표기 해놓습니다^^","['#에이블리', '#배색트레이닝', '#팬츠', '#빈폴바람막이', '#빈폴', '#바람막이', '#죠깅', '#트레이닝', '#트레이닝코디', '#유니섹스코디']"
Cmb2v9ySOaO,Ming,"네개째 크리스마스 선물 픽
외동 꿀잼 일 듯 

#메리크리스마스 
#크리스마스 
#크리스마스선물
#아빠가그만사주래 
#엄마꺼사야지
#넌그만사렴
#육아 #일상 #텅장 
#성장일기","['#메리크리스마스', '#크리스마스', '#크리스마스선물', '#아빠가그만사주래', '#엄마꺼사야지', '#넌그만사렴', '#육아', '#일상', '#텅장', '#성장일기']"
Cmb1vf3r4lO,대구,"#협찬 #투데이망디 

요즘 연말 약속이 잦다 보니 식단 및 체력이 엉망인데 
마침 로우티에서 리듀스앤드 옐로워터를 보내주셨어요💛

시중에서 흔히 접할 수 있는 L-카르니틴이 아닌, 
식약청에서 '운동 후 피로개선' 및 '체지방 감소' 
2중 기능성을 인증받은 제품이랍니다🌝

저도 2주간 복용해보니, 운동 시 확실히 덜 피로하고
제가 정말 주변 사람들이 다 인정한 먹보인데 
먹는거에 비해 평소보다 살이 덜 찌는 것 같아요!!

휴대하기도 쉬워 챙겨먹기 좋고, 파인애플 맛으로 맛도린데 
칼로리도 30kal 밖에 안돼 식단 할 때 음료 대용으로도 딱!

다들 연말, 연초 약속이 많으실텐데 
💛로우티 한 포씩 함께해요💛

#로우티 #리듀스앤드 #스포츠음료 #다이어트음료 #옐로워터","['#협찬', '#투데이망디', '#로우티', '#리듀스앤드', '#스포츠음료', '#다이어트음료', '#옐로워터']"
CmbvtAsptKA,신경윤,"산타 할부지 말고 산타 언니가 선물주심😘
아까브서 마시긋나😁
12면 알코올이 얼마큼인가?ㅎ 숫자를 보며 마시는게 아니니까😅🤔
#크리스마스 #선물 #미르아토로제 #잘마실께요💕  #클스마스분위기🍷💕😌 #산타할부지🎅 #선물주세요🎄🎁 🤲","['#크리스마스', '#선물', '#미르아토로제', '#잘마실께요', '#클스마스분위기', '#산타할부지', '#선물주세요']"
CmbrwT8pJUA,강아지모델,"크리스마스 포토존 보고 바로 찍으러🎄

반려동반장소에 모든것->@petbegins.official 
#펫비긴스_지역 으로 검색하면 쉽게 찾을수 있어요😍",['#펫비긴스_지역']
CmbpVtUPCMj,파리바게트연신내역점,"크리스마스 위싱트리 케이크가 입고되었어요 :) 실물 진짜 예쁘네용🤗 호텔 케이크의 1/4도 안되는 가격의 멋진 트리케이크🎄
너무 화려하구 예뻐요👍🏻 한정 수량만 입고되니 오셔서 빨리 겟하세요 :)
.
.
.
.
#위싱트리 #위싱트리케이크 #🎄 #위싱트리케이크🎄 #크리스마스 #크리스마스트리 #크리스마스와인 #크리스마스케이크주문 #크리스마스케이크 #연신내맛집 #파리바게트연신내역점 #파리바게트케이크 #파리바게트연신내역 #연신내역맛집 #딸기케이크","['#위싱트리', '#위싱트리케이크', '#위싱트리케이크', '#크리스마스', '#크리스마스트리', '#크리스마스와인', '#크리스마스케이크주문', '#크리스마스케이크', '#연신내맛집', '#파리바게트연신내역점', '#파리바게트케이크', '#파리바게트연신내역', '#연신내역맛집', '#딸기케이크']"
CmbwImGBhxP,쥬니,🎄,[]
CmbuEplvFBz,프랭크커핀바,"͙
내일은 카페 촬영 대관으로 인하여
1시부터 정상영업 합니다.

𖤐방문에 참고 해주시기 바랍니다.

양해 부탁 드립니다🙏

▪️대관일자 12/22 (목)
▪️대관시간 11:00 ~ 13:00",[]
CmbtaxkLQuz,지연,곰돌이 키재기,[]
CmbyylpPMXE,은쥬,"모처럼만에 본 눈
마냥 기쁘지않던 ~~
그러치만. 이쁘은~~~~

다섯살 인생 첫눈

#안동
#눈
#크리스마스
#소복소복","['#안동', '#눈', '#크리스마스', '#소복소복']"
CmcAwT1vEY7,샾카페,"스트로베리 패닉 #샾카페 

(22일 라인업)
한파로인해 배달은 지연은 되지만 가능합니다 배달의민족에서 샾카페 검색해주세요!

#바스크치즈케이크 -3종류(말차는 곧 품절예정)

#티라미수 -생딸기(2개남음)오리지날

소금빵,먹물치즈소금빵

준비도있습니다♡

달달한디저트와 달달한 하루보내세요!","['#샾카페', '#바스크치즈케이크', '#티라미수']"
Cmb_FULJVZ-,박민솔,"❄✨

#크리스마스  #종로 #종로성당 #스냅사진","['#크리스마스', '#종로', '#종로성당', '#스냅사진']"
Cmb1u30LyhN,JJ지지,"#리그램 - @jackiego5 by @get_regrammer
.
🎁굿모닝! .
엄마표 영어를 도와드리는 재키쌤이에요.
크리스마스를 기념하여 특별히 
인기 영어 그림책 8권의 
자체 제작 활동지 3종, 총 24장과
리드 어라우드 영상 QR 모음을 보내드립니다.
⠀
🎁원래 유료 프로젝트에 
제공되는 자료랍니다!
띵동 영어, 올해 마지막 자료 나눔, 놓치지 마세요!
⠀
🎁신청하기
1. 신청 기간: ~12월 23일(금)
2. 자료 발송: 12월 24일(토)
3. 신청 방법:
1) 재키쌤 인스타 팔로우& 본 게시글누르기
@jackiego5
2) 본 피드 리그램 또는 친구 소환 3명 이상
3) 프로필 링크에서 네이버 폼 작성 후 
크리스마스 인사! 작성
⠀
#엄마표영어 #엄마표영어활동지 #영어그림책 #영어워크시트 #크리스마스
#크리스마스활동지 #유아영어 #초등영어 #영어그림책추천 #홈스쿨링 #띵동영어","['#리그램', '#엄마표영어', '#엄마표영어활동지', '#영어그림책', '#영어워크시트', '#크리스마스', '#크리스마스활동지', '#유아영어', '#초등영어', '#영어그림책추천', '#홈스쿨링', '#띵동영어']"
Cmb1rNQv00n,성민,#🎄 #🎁 #미리크리스마스,['#미리크리스마스']
CmbzEENvDO9,나빈샵❤비니맘,"❗[공동구매] 
크리스마스 럭셔리 웨이퍼
공구 최저가 open!❤

귀엽고 사랑스런 틴케이스와
바삭하고 풍부한 향의 웨이퍼가 담긴
럭셔리 웨이퍼 홀리데이 에디션! ☺

귀여운 캐릭터 틴케이스에
초코3개 바닐라2p 총 5개가 들어있습니다
(틴케이스는 다 드신 후 연필꽃이나 
다른 용도로도 활용 가능하세요~)

럭셔리 초코웨이퍼는
바삭한 초코웨이퍼 안에
깊은 풍미가 느껴지는 초코크림이 가득!♪
럭셔리 바닐라웨이퍼는
눈처럼 새하얀 웨이퍼 안에
달콤한 바닐라크림이 가득!♫

❣간식, 유치원/어린이집 답례품,
크리스마스/연말 선물,
홈카페, 연말파티 등에
제격인 아이템이랍니다~
(선물용으로 대량주문 폭주 중)

크리스마스 웨이퍼로 연말에
소중한 사람들과 행복한 시간 보내세요 :)

✰파손이 발생하기 쉬운 상품입니다
틴케이스 찌그러짐 및 과자 80%이상
파손이 아닌경우 교환 환불 불가입니다ㅠㅠ
참고 부탁드려요ㅠ 

[★ 한정수량 품절전
서둘러 구매하세요~!! ★]

구매는 프로필 하단
링크에서 가능합니다! ☝☝☝

#육아템#워킹맘#조카선물#크리스마스선물#도치맘#공구마켓#새부리형마스크#아기배즙#크리스마스#피부미용#아이들간식#어린이간식#간식#아이간식#답례품#예비맘#웨이퍼과자공구#가정보육#메리크리스마스#크리스마스파티준비#육아맘추천#성탄파티#먹스타그램#어린이집선생님선물#딸램들#착즙간식#간식스타그램#연말파티준비#어른이간식","['#육아템', '#워킹맘', '#조카선물', '#크리스마스선물', '#도치맘', '#공구마켓', '#새부리형마스크', '#아기배즙', '#크리스마스', '#피부미용', '#아이들간식', '#어린이간식', '#간식', '#아이간식', '#답례품', '#예비맘', '#웨이퍼과자공구', '#가정보육', '#메리크리스마스', '#크리스마스파티준비', '#육아맘추천', '#성탄파티', '#먹스타그램', '#어린이집선생님선물', '#딸램들', '#착즙간식', '#간식스타그램', '#연말파티준비', '#어른이간식']"
Cmb0bAfLf2q,김희선,"눈오는수욜
울집
선사현대아이파크 
1402호에
암웨이카페오픈
카페이름은~~
일사공이
A7070 팀원분들
오셔서
리플렉서
L400등~체험~행복한하루
.
.
.
.
.
#A7070 #선사현대아파트 #암웨이홈미팅 #25센트라이드  #공존의실천 #성공습관 #크리스마스 #암사동 #홈카페 #한강뷰","['#A7070', '#선사현대아파트', '#암웨이홈미팅', '#25센트라이드', '#공존의실천', '#성공습관', '#크리스마스', '#암사동', '#홈카페', '#한강뷰']"
Cmb3Am0BVuR,이예진,𝑠𝑎𝑦 𝑦𝑜𝑢 𝑙𝑜𝑣𝑒 𝑚𝑒,[]
CmbrvgNveEM,리틀구피,"🕯포장 도우미들 ✨

-

벌써 크리스마스가 얼마 남지않았네요🎄
이번 마켓 놀러 와주시는 모든 분들 정말 감사드립니다💕
어제 건까지 모두 배송 완료되었습니다 :)
주문이 몰렸던날은 시간이 촉박해서 정신없이 포장했는데 모두 제대로 배송이 됐을지 걱정이네요🥲 오배송건이 있다면 디엠으로 꼭 문의해주세요🙏

-

화요일에 급하게 나갈 일이 생기는 바람에 월요일 준등기 주문건 중에 일부가 준등기가 아닌 조금 더 늦은 시간에 택배로 발송되었습니다 🥲 택배로 도착해도 당황하지말아주세요🥹🧤

오늘 눈이 많이 왔는데 내일 모두 눈길 조심하시고 편안한 밤 되시길❣️🕯",[]
Cmbp5TUvaAI,KIM,우연히 만난 귀여운 공간,[]
