post_id,name,post,hashtag
Cmb4f5gPf5Z,김예슬,"최근에 Twg TEA 크리스마스 한정판 홍차를 마셔보았다 (딸기와 같이)  ㅎㅎ 생각보다 더 작아서 귀여웠다. 맛은 향긋한 냄새와 부드러운 느낌 넘 만족스러웠지만 다소 특유한 향 때문 엄마가 좀 거부감이 있었지만 두잔 정고 마시고 다음에 또 티타임을 하기로 했다. ( 오늘은 곧 다가오는 크리스마스 다꾸를 했어요 ㅎ/ 이만 잠 자야되어서 오늘 낮에 다시 수정할께요^^ ) 
.
.
.
#일상 #TWG #TEA #TWGTEA #teatime #홍차 #맛있다 #딸기 #엄마와 #같이먹다 #티타임 #크리스마스 #다꾸 #크리스마스다꾸 #그림그리다#drawing #vintagea #vintagepaper #diary #취미 #art #신한swc #watercolor #stamp #maskingtape #memo #travelersnotebook #힐링 #문구 #다꾸스타그램","['#일상', '#TWG', '#TEA', '#TWGTEA', '#teatime', '#홍차', '#맛있다', '#딸기', '#엄마와', '#같이먹다', '#티타임', '#크리스마스', '#다꾸', '#크리스마스다꾸', '#그림그리다', '#drawing', '#vintagea', '#vintagepaper', '#diary', '#취미', '#art', '#신한swc', '#watercolor', '#stamp', '#maskingtape', '#memo', '#travelersnotebook', '#힐링', '#문구', '#다꾸스타그램']"
CmbsQ_iLyTx,illarang_shmom,"반짝반짝⭐️⭐️

#14개월아기#소띠아기#문센수업중#크리스마스","['#14개월아기', '#소띠아기', '#문센수업중', '#크리스마스']"
Cmbox6mSj94,김서연,내가 만든 쿠키 너를 위해 구웠지,[]
Cmb7pyPhrhX,우경빈,"아... 살쪘어...🎄🎄

#크리스마스 #명동 #연말 #종강 #대학생 #롯데백화점 #신세계백화점 #다이어트 #좋아요 #팔로우 #follow4like #followforfollowback #맞팔 #일상 #소통 #follow","['#크리스마스', '#명동', '#연말', '#종강', '#대학생', '#롯데백화점', '#신세계백화점', '#다이어트', '#좋아요', '#팔로우', '#follow4like', '#followforfollowback', '#맞팔', '#일상', '#소통', '#follow']"
CmbtS3NJwcx,혜나,🫶🏻,[]
CmbsRwqrW5W,황보경,"회원님이 후다닥 나가시길래
바쁘신가~? 하고는 퇴근 준비하고 있는데
몇 분도 안되서 다시 오시길래 가봤더니
양손 가득 마음을 주셨다🥹..🫧💜

지하철 놓치면 오래기다려서
매번 소닉 빙의해서 달렸는데 ㅠㅠ
아마도 항상 내가 후다닥 나가는걸 보셔서
빨리 다녀오신거 같당..😭

그룹수업때 특정 포지션에서 통증이 있으셔서
여러 가능성을 염두해서 다음번 수업때
간략하게 알려드린것 뿐인데..🥲
오히려 시간 때문에
더 못봐드려 죄송했다🥺💧

얼른 회복해서 담주에 더 좋은 운동으로
재밌는 수업으로 찾아뵈야지😉🙏🏻

제 목소리 좀 나오게 해주세여 제발~~~!🫥🤢

#필라테스강사 #필라테스 #크리스마스트리 
#크리스마스 #스타벅스 #pilates #pilatesinstructor #christmas #christmastree #xmas #starbucks","['#필라테스강사', '#필라테스', '#크리스마스트리', '#크리스마스', '#스타벅스', '#pilates', '#pilatesinstructor', '#christmas', '#christmastree', '#xmas', '#starbucks']"
Cmbo-5NLYJB,야놀,"#생일  #세젤예  #제주여행 #이벤트  #팔로잉 #맛있다  #전주 #안녕  #푸들  #추억  #크리스마스  #냠냠  zjsuNw#산 #부산 #협찬 #ootd #디엠 #디엠환영
#DM #사랑꾼 #여친스타그램 #남친스타그램 #연애중 #연인스타그램 #커플샷 #연애일기 #러브그램 #스포츠토토 #카지노사이트주소","['#생일', '#세젤예', '#제주여행', '#이벤트', '#팔로잉', '#맛있다', '#전주', '#안녕', '#푸들', '#추억', '#크리스마스', '#냠냠', '#산', '#부산', '#협찬', '#ootd', '#디엠', '#디엠환영', '#DM', '#사랑꾼', '#여친스타그램', '#남친스타그램', '#연애중', '#연인스타그램', '#커플샷', '#연애일기', '#러브그램', '#스포츠토토', '#카지노사이트주소']"
Cmb0afLLPxO,권희재,"행복은 멀리있는게 아니니까~~
함께 한 시간 좋았어💜💜💜

@rico_heesook 
@mio_jeong 
@hahaha_o311 

#행복하자 #파티룸 #roomno88 #귀여운 #재미있다 #크리스마스 #40대 #50대 #행복은가까이에 
#라온제나팀","['#행복하자', '#파티룸', '#roomno88', '#귀여운', '#재미있다', '#크리스마스', '#40대', '#50대', '#행복은가까이에', '#라온제나팀']"
CmbqyzYybz8,𝑮𝒘𝒂𝒏𝒈𝒂𝒍𝒍𝒊,"지금 딱 가기 좋은 서면 감성숙소 🏠
예쁜 인테리어, 아기자기한 소품들 덕분에 귀엽고 레트로한 너낌!
일본 가정집 분위기처럼 느껴지기도 하고 이국적인 디저트 카페의 분위기처럼 느껴지기도 했던 곳🌟
내가 머물렀던 101호 객실은 에그타르트 컨셉으로 노랑노랑한 버터 컬러의 주방이 뽀인트 ! ! 💛💛💛
크리스마스, 연말 숙소로 완전 추천 😉

🐣 숙소제공 @t.a.b_apartment",[]
CmbvcD7v-i5,흙먹어님,"#삼산동
아까 분명 조명 켜져있었는데..
치킨먹고나오니 꺼져있네😤😤😤😤😤 아쉽구마ㅋㅋㅋㅋ
애들도 나오니깐 아주 씐남ㅋㅋ
.
.
#크리스마스 #얼마안남았네
#밤마실","['#삼산동', '#크리스마스', '#얼마안남았네', '#밤마실']"
CmcCeERvFv3,윤진아,".
🤍
.
화이트 usm 들여서 
턴테이블까지 올려두니 찰떡으로 잘어울리죠 :)
주렁주렁 눈엣가시 스피커 연결선도 
남편이 아래로 내려 깔끔하게
정리해줬어요 ㅎㅎㅎ👍
(이런면은 좀 좋음! 칭찬해!)
날이 좀 우중충하지만 
귀여운 스누피 크리스마스 캐롤 들으면서 
홈카페 따바 한잔 마시면
기분이가 너무 좋네요 :) ㅎㅎㅎ
.
이번주가 크리스마스라니…
크리스마스라니!!🎄
시간 정말 빠르네요.ㅎ
모두 즐거운 연말 보내세요.💕

.
#usm
#턴테이블 #lp 
#크리스마스 #christmas","['#usm', '#턴테이블', '#lp', '#크리스마스', '#christmas']"
Cmbwz0XJd6_,Hye,"#swell christmas #zeunnyquilt#zeunny#christmas#quite#이불
#벽걸이#퀼트인테리어#퀼트이불#퀼트벽걸이
#크리스마스#핸드메이드#handmade#산타벽걸이
#눈사람#눈사람벽걸이#크리스마스벽걸이
#크리스마스 장식#크리스마스인테리어","['#swell', '#zeunnyquilt', '#zeunny', '#christmas', '#quite', '#이불', '#벽걸이', '#퀼트인테리어', '#퀼트이불', '#퀼트벽걸이', '#크리스마스', '#핸드메이드', '#handmade', '#산타벽걸이', '#눈사람', '#눈사람벽걸이', '#크리스마스벽걸이', '#크리스마스', '#크리스마스인테리어']"
CmbqVRyvuqs,동탄호수,"물레도 잘하시구 그림도 잘 그려주셨어요 :) 

이벤트로 드리는 접시는 직접 제작하신 작품보다 1-2주 먼저 픽업가능합니다 

도자기 위를 세라믹크레파스,물감으로 꾸미는 클래스는 네이버 예약 신청으로도 가능하고, 12월 타클래스 이벤트로도 제공하고있습니다
매장에서 다양한 종류 중 선택가능합니다 :)",[]
CmbyximLWW8,Ha,"오늘도.. 소박하게..

#혼맥 #혼술 #혼과 #새우깡 #맥주 #야식

#산타할아버지 #싼타 급 나타난 
싼타 .. 할아버지.. 할부지.. 할배.. 
#크리스마스 #크리스마스선물 . 나도 . 받고싶다.
명품도 좋고~~ 뭐든~~~ #anything #뭐든지 ~~~ 
비나이다~ 비나이다~  어디다 빌어야할까~
#로또 도 사볼까?? 음~ 흐헤히~

.. 그냥.. #눈구경 도 하고싶고~ 조용히~
눈오는 곳에 한 몇일 #캠핑 이나 하고 싶네~
#등유 빵빵 #난로 와 함께 ㅋㅋㅋ","['#혼맥', '#혼술', '#혼과', '#새우깡', '#맥주', '#야식', '#산타할아버지', '#싼타', '#크리스마스', '#크리스마스선물', '#anything', '#뭐든지', '#로또', '#눈구경', '#캠핑', '#등유', '#난로']"
CmbsX4EJ-5F,스테이35,❄️,[]
CmbpDmQP_Va,"유이,별이","-🏷오늘기록

울둥이 엄마가 안사주는 클레이받고
환호지름🙃
그러면서 한다는 소리가
","['#크리스마스주간', '#선물']"
Cmbr8KRL3iZ,🎀포항옷가게_엘르그라스,"십년만에 .

다시간 청도🍷 터널 .
십년동안 곰팽이가 퀴퀴하게 많이도 쌓였군하!

십년전엔 장염달고 끌려 와서 고생했지만 😠 

이번엔 맛난거도  많이 먹고, 
즐거운 시간이었음 😊

#삼토리#청도맛집
#포항맛집#포항옷가게#우현동옷가게#우현동맛집#포항여자옷#겨울폴라#앙고라#대구옷가게#경주옷가게#캠핑#연말#파티룩#여자옷#원피스#핸드메이드#겨울네일#크리스마스#시스루#겨울코트#벨벳#뷔스티에#청도#와인","['#삼토리', '#청도맛집', '#포항맛집', '#포항옷가게', '#우현동옷가게', '#우현동맛집', '#포항여자옷', '#겨울폴라', '#앙고라', '#대구옷가게', '#경주옷가게', '#캠핑', '#연말', '#파티룩', '#여자옷', '#원피스', '#핸드메이드', '#겨울네일', '#크리스마스', '#시스루', '#겨울코트', '#벨벳', '#뷔스티에', '#청도', '#와인']"
CmbtVudPt8c,Happiness:),"화요문센 :) 유치원
크리스마스 분위기내고자 레드레드 ㅎㅎ
빨리 머리가 더길어서....
쟁여둔삔 마구 머리묶어주고싶다ㅜㅜ

#육아#범띠아기#레드#크리스마스#8개월#유치원#문센#백화점#동네친구들이랑","['#육아', '#범띠아기', '#레드', '#크리스마스', '#8개월', '#유치원', '#문센', '#백화점', '#동네친구들이랑']"
Cmb1sdMSrfF,good,"🎄 크리스마스 시즌에 크리스마스 관련 책을 읽는 걸 좋아하는데 올해는 예전부터 읽고싶었던 #크리스마스피그 를 읽었다! 
아동책이라 어린이도서관으로 가서 빌려왔는데 
나는 동심이 많은 어른이니까 하나도 안 창피했다...😅
#해리포터 작가인 #조앤케이롤링 의 #크리스마스피그 라는 동화책인데 역시나 내 취향 저격해버림😍 해리포터만큼 재밌었다!! 
책을 읽는 내내 한편의 애니메이션이 머릿속에 쫙 그려졌다..
시피도 디피도 모두 행복해야되🐷🐷 
동심을 자극하는 너무 아름다운 이야기라 나중에 내 아이가 생긴다면 꼭 읽어주고 싶다는 생각을 했다. 짧은 챕터로 이뤄져있어서 집중력이 짧은 아이들이 읽기도 너무 좋은 것 같다. 
갓 J.K 롤링✨️

🌟마침 문학수첩에서 #크리스마스피그 를 그리는 이벤트 중이라 
여운을 간직한 채 그림을 그려냈다ㅎ 
오랜만에 연필로 그림도 그리고 색칠도 하니 몽글몽글하니 기분이 좋았다😊 
좋은 이벤트로 책을 가지게 된다면 더 소중하게 책을 간직할 수 있을 것 같다ㅎ
미래의 내 아이, 조카에게 내가 이렇게 이 책을 가지게 됐단다~하며 크리스마스가 다가오는 12월 매일 밤 이 책을 읽어주고 싶다❣️ 

📖가슴에 와닿았던 문장
","['#크리스마스피그', '#해리포터', '#조앤케이롤링', '#크리스마스피그', '#크리스마스피그', '#크리스마스피그', '#문학수첩', '#이벤트', '#크리스마스', '#책', '#조앤케이롤링']"
CmbrFxKSULL,먹챈빵챈술챈,"울 쌤의 노력이 대단해요❤️
오후늦게 오늘올수있냐는 연락 너무감사했어요:)

제맘을 흔들어 제껴서!!
#고기 를 포기하고갔는데
#인생샷 얻엇죠💜

#중급반 회원분들과 함께해서 더헹복!
우리이제 오순도순 친해질때 됫잖아영!!

항상 이멤버 리멤버다 ㅋㅋㅋㅋ

오늘 1차 #pt 2차 #폴댄스
낼은 #근육통 에 시달리겟지 ㅋㅋ

#복근 🥰

#크리스마스 #사진 #폴포즈 #좋아요 #❤️ #메리골드폴댄스 #세종폴댄스 #오운완 #광배근 #기립근 #근력운동 #소담동폴댄스 #운동하는여자 #운동 #다이어트 #폴프로필 #poledance #profile #polepose","['#고기', '#인생샷', '#중급반', '#pt', '#폴댄스', '#근육통', '#복근', '#크리스마스', '#사진', '#폴포즈', '#좋아요', '#메리골드폴댄스', '#세종폴댄스', '#오운완', '#광배근', '#기립근', '#근력운동', '#소담동폴댄스', '#운동하는여자', '#운동', '#다이어트', '#폴프로필', '#poledance', '#profile', '#polepose']"
CmZMQmzJwHF,지윤✨,"⠀
춥다 추어ㅠ_ㅠ☃️
(무스탕에 갇힌거 아님ㅎ)",[]
CmbszKxryuA,•네일웨이•광교네일•광교속눈썹•수원네일•광교중앙역네일,"#연말네일
크리스마스느낌🎄
행복한 크리스마스 보내세요 : )
_______________________________

🄽🄰🄸🄻🅆🄰🅈▪️[광교네일|속눈썹펌]

 - [월.화.금] 2인 동시 가능!
 - 월.화.수.목.금.토.일 open!

▪️예약▪️
 - Naver [네일웨이]
 - Kakao [네일웨이(nailway)
 상단 프로필 링크 클릭!

#네일웨이 #네일웨이광교 #광교네일웨이 #네일맛집네일웨이 #nailway 
_______________________________","['#연말네일', '#네일웨이', '#네일웨이광교', '#광교네일웨이', '#네일맛집네일웨이', '#nailway']"
CmbtA8TShoz,💄원흥이🐯,"🎄미리 메리 크리스마스🎄

크리스마스 기념으로 배운 동작이에요🧚🏻‍♀️

산타클로스가 선물 꾸러미를 어깨 위에 매고
하늘을 날고 있는 듯한 그런 동작인데
왜 제가 하니까 산타클로스 느낌이 안나는것 같죠😂

#플라잉요가 하면 할수록 욕심나서 
내년에 #자격증 도전해볼까해요🏅

그나저나 올 한해도 진짜 어떻게 지나갔는지 모르겠네요ㅠㅠ
내년은 더더욱 발전하는 한 해를 보내기 위해
열심히 노력하겠습니다❤️ 우리 모두 화이팅❤️

➕ 
새해 시작하자마자 첫 #공구 진행할 예정이에요⭐️
다음주 피드에 예고 피드 올릴께요🙈
그동안 들어온 공구 제안 모두 거절했었는데
처음으로 해야겠다 결심하게 된 공구입니다!!!
💓🙏🏻첫 공구 많은 관심 부탁드립니다🙏🏻💓

_________________________________________________

#아리따움 전품목세일 목요일 0시 시작입니다!!!!

🚨목,금,토! 12/22~12/24(단,3일간) 전품목세일🚨

3일동안만 진행하는 #전품목세일 과
#아리따움원흥역점 만의 푸짐한 사은품 혜택 놓치지 마세요💕

⠀⠀⠀⠀
🛒🔻🔻 구매링크 🔻🔻🛒
제 프로필링크 @aritaum_wonheung 
👉🏻 아리따움 원흥역점 #카카오톡스토어

✅ 카카오톡 친구 전용 중복 할인 쿠폰
✅ 전국 택배 가능
⠀⠀⠀⠀
_________________________________________________
⠀⠀⠀⠀⠀⠀⠀⠀
📍 입점 브랜드 📍
아이오페  한율  마몽드  라네즈  프리메라  에스트라
에뛰드  브로앤팁스  헤라(립)  에스쁘아  려
해피바스  미쟝센  일리윤  오딧세이 ⠀⠀
바이탈뷰티(슈퍼콜라겐프리미엄)⠀⠀
⠀⠀⠀⠀⠀
📥 궁금하신 점 있으시면 언제든 편하게
DM이나 카카오톡 #아리따움원흥역점 으로 문의주세요 
⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀
#아리따움원흥역점
#전품목세일
#아모레퍼시픽","['#플라잉요가', '#자격증', '#공구', '#아리따움', '#전품목세일', '#아리따움원흥역점', '#카카오톡스토어', '#아리따움원흥역점', '#아리따움원흥역점', '#전품목세일', '#아모레퍼시픽']"
CmbsbOgvZfz,Sara,"Christmas countdown 🎄🏡🎁🌨⛄️
.
.
.
.
#christmasinkorea #seoul #서울 #크리스마스","['#christmasinkorea', '#seoul', '#서울', '#크리스마스']"
CmbdGR8LSHw,지선,트리랑 눈싸움 완료••,[]
CmbxSRvPbOI,이상락,"D+552. D+78
.
집에 있던 장난감 트럭을 타고 다니던 은우...
이 영상을 보고 안타까웠는지 민영이 친구에게서 온 벤츠 선물~!!!
너무 좋아하면서 집안 곳곳을 누비던 귀요미 은우~
아빠가 진작 사줬어야했는데 미안하다 ㅜㅜ
.
그리고 요번 크리스마스 선물로 아빠가 쏘는 킥보드!!!
한번씩 인스타에 올라오는 아기들이 킥보드 타는 영상 보면서 우리 은우도 좋아할것 같은데라는 생각을 하다가 롯데몰에 매장이 있길래 한번 태워봤더니 너무 좋아해서 집에 오자마자 구매!!!
짐이 많아 집에서는 아직 마음껏 못타지만 날만 조금 풀리면 밖에서 맘껏 타게 해줄게~~♡♡
.
#진주 #육아일기 #귀요미 #연년생 #남매 #은우 #연우 #붕붕카 #선물 #킥보드 #스쿳앤라이드 #크리스마스","['#진주', '#육아일기', '#귀요미', '#연년생', '#남매', '#은우', '#연우', '#붕붕카', '#선물', '#킥보드', '#스쿳앤라이드', '#크리스마스']"
Cmb3N5fpXDg,탑케어동물의료원,"사진빨 제대로 받는 레레🐶
표정이 완전 프로네요 귀요미😍

#치와와 #장모치와와 #단모치와와 #longhairchihuahua #chihuahua #강아지모델 #모델 #견생샷 #프로 #귀요미 #치와와그램 #와와 #강아지사진 #강아지인생샷 #크리스마스 #목욕 #치와와목욕 #강아지목욕 #위생미용 #부분미용","['#치와와', '#장모치와와', '#단모치와와', '#longhairchihuahua', '#chihuahua', '#강아지모델', '#모델', '#견생샷', '#프로', '#귀요미', '#치와와그램', '#와와', '#강아지사진', '#강아지인생샷', '#크리스마스', '#목욕', '#치와와목욕', '#강아지목욕', '#위생미용', '#부분미용']"
CmbuLLLrDiL,Osteria,"오늘은 정말 정신없이 하루가 지나가서 아침에 문 활짝 열고 기다리겠습니다! 라는 
저희의 고정 멘트도 남기지 못하고 시작한 하루였고 벌써 늦은 밤이 되었습니다.🌙🥲🥲🥲

내일 목요일 저희의 고정 휴무 입니다.
앞으로 저희 오스테리아는 매주 목요일이 고정 휴무 입니다! 하루 푹 쉬고 맑고 밝은 저희로 돌아오겠습니다! :)

모두 좋은 밤 되시고 금요일에 뵙겠습니다!

.
.
🏠주소: 제주특별자치도 서귀포시 호근서호로 170 1층 오스테리아 한

▶️Hours
-11:30am-3pm 
-Break time3-5pm 
-5-9:30pm
-Last order: 2:30pm / 8:30pm

☎️TEL. 064-739-3142

🛻주차: 서호동 365-5

🧡🍋🍊🪴@osteria_haan",[]
CmbwQCsBAtG,무크스페이스,"😪

🕋 무크스페이스 운영중
애견유치원 & 호텔 🐕‍🦺🐩🦮

2~3주전 미리 예약 부탁드립니다~💝

12월 유치원 & 호텔 예약중

12월
예약 완료

💝 12월 💝
1주 주말 예약완료
2주 평일 & 주말 예약완료
3주 평일 & 주말 예약완료
4주 평일 & 주말 예약완료
5주 평일 & 주말 예약완료 ( 12월 31일 )

❣️위치 : 인천시 장제로91번길 22 
  B1 무크스페이스

❣️운영방식 : Membership

❣️운영시간 : 평일 오전 8시 ~ 오후 8시 

❣️연락처 : 010 - 9243 - 8043

💌카톡 or 문자 주세요~💕

인천 부평 대형견 유치원 & 호텔~ 💝
매장 대관문의 🤗

.
.

#mooks_space #애견유치원 #더무크 #무크 #무크스페이스 #인천애견유치원 #대형견 #반려견 #themook #부평애견유치원 #서울 #시베리안허스키 #스탠다드푸들 #부평애견호텔 #인천 #도베르만 #dogstagram #인천애견호텔 #골든리트리버 #애견유치원추천 #애견호텔 #일상스타그램 #래브라도리트리버 #보더콜리 #수요일 #저녁 #눈오는날 #크리스마스","['#mooks_space', '#애견유치원', '#더무크', '#무크', '#무크스페이스', '#인천애견유치원', '#대형견', '#반려견', '#themook', '#부평애견유치원', '#서울', '#시베리안허스키', '#스탠다드푸들', '#부평애견호텔', '#인천', '#도베르만', '#dogstagram', '#인천애견호텔', '#골든리트리버', '#애견유치원추천', '#애견호텔', '#일상스타그램', '#래브라도리트리버', '#보더콜리', '#수요일', '#저녁', '#눈오는날', '#크리스마스']"
Cmbrq3kyin2,@__moka.97,"*
.
クリスマスマーケット🎄
.
#christmas #christmasmarket #xmasmarket #xmas #크리스마스#横浜 #赤レンガ倉庫 #横浜赤レンガ倉庫 #赤レンガ倉庫クリスマスマーケット #クリスマスマーケット","['#christmas', '#christmasmarket', '#xmasmarket', '#xmas', '#크리스마스', '#横浜', '#赤レンガ倉庫', '#横浜赤レンガ倉庫', '#赤レンガ倉庫クリスマスマーケット', '#クリスマスマーケット']"
CmSwO4-B1ii,승은,그냥 행복해요,[]
Cmbob7OSbse,jjokpa.now,"아깽이가 토끼 모자씀ㅋㅋㅋㅋㅋ
.
.
.
#해린#뉴진스#민지#하니#다니엘#혜인#newjeans#크리스마스#아깽이#고양이#유머 #유머스타그램 #유머저장소 #예능 #좋반 #좋아요반사 #좋아요 #선팔하면맞팔 #선팔 #맞팔 #팔로우 #꿀잼 #짤방 #웃긴영상","['#해린', '#뉴진스', '#민지', '#하니', '#다니엘', '#혜인', '#newjeans', '#크리스마스', '#아깽이', '#고양이', '#유머', '#유머스타그램', '#유머저장소', '#예능', '#좋반', '#좋아요반사', '#좋아요', '#선팔하면맞팔', '#선팔', '#맞팔', '#팔로우', '#꿀잼', '#짤방', '#웃긴영상']"
