post_id,name,post,hashtag
CmbxaYtv_ZW,지선🙂,".
사랑스러운 울아가들❤️
클쮸마쮸 분위기 내보려구
효연이 칭구들이랑 사진찍었다✌️
셋이 옹기종기 모여 앉아서
엄마들의 오로로로로 합창을 들으며
울고싶어도 울수없는
울아가들 ㅋㅋㅋㅋㅋㅋ
왜케 귀여운고니...👉👈🥰
엄마들 다녹아내린다잉
.
.
#효연이💕 #3개월아기 #곧백일 #백일아기
#조동 #조동모임 #으쌰으쌰 #힘이난다 #에너지충전
#금손이모 #고마워요 #크리스마스 #미리크리스마스 
#아가들 #천사들 #너무예뻐 
#육아 #육아맘 #육아일기 #딸맘 #딸둘맘","['#효연이', '#3개월아기', '#곧백일', '#백일아기', '#조동', '#조동모임', '#으쌰으쌰', '#힘이난다', '#에너지충전', '#금손이모', '#고마워요', '#크리스마스', '#미리크리스마스', '#아가들', '#천사들', '#너무예뻐', '#육아', '#육아맘', '#육아일기', '#딸맘', '#딸둘맘']"
Cmb95BkhgVF,김나현,"#크리스마스

크리스마스는
역시 조명이지",['#크리스마스']
CmbyuvrP4eF,산메이트(산메),"#도쿄여행 #지난주 

오모테산도에 갔더니 티파니카페도 있고
일루미네이션도 풍성한 느낌.

육교에 올라가서 찍어보고 싶었는데
일루미네이션하는 시간은 폐쇄.

조말론 눈사람트리도 귀여웠음.

밤에 볼 곳이 많아 좋았던 도쿄.

#오모테산도 #일루미네이션
#티파니카페 #조말론트리
#tokyo
#tokyotravel 
#tokyophotography 
#tokyoillumination 
#omotesando
#tiffany #tiffanytree #jomalone
#jomalonetree
#christmas #christmastree
#크리스마스 피드
#여행에미치다 
#여행스타그램","['#도쿄여행', '#지난주', '#오모테산도', '#일루미네이션', '#티파니카페', '#조말론트리', '#tokyo', '#tokyotravel', '#tokyophotography', '#tokyoillumination', '#omotesando', '#tiffany', '#tiffanytree', '#jomalone', '#jomalonetree', '#christmas', '#christmastree', '#크리스마스', '#여행에미치다', '#여행스타그램']"
CmbtQQcLpgo,RN👼,"#협찬 
언더아머 두타점 ,와인 전문 비스트로 ‘탭샵바’ 오픈해서 다녀왔어요 :) 

겨울 스포츠 의류, 운동화는 언더아머 두타점에서!
연말 홈파티 및 선물용 와인 구매, 취향에 따라 와인 시음이 가능한 와인탭이 있어서 프라이빗한 모임을 하기 좋은곳 🥂

일층에서 산타사진과 이벤트도 진행중이니 크리스마스 인생샷건지러 고고🎅

-
-
-
#협찬 #두타 #두타몰 #DOOTA #샘바이펜 #크리스마스 #동대문쇼핑 #동대문맛집 #언더아머 #탭샵바 #와인바","['#협찬', '#협찬', '#두타', '#두타몰', '#DOOTA', '#샘바이펜', '#크리스마스', '#동대문쇼핑', '#동대문맛집', '#언더아머', '#탭샵바', '#와인바']"
Cmbxa5uv0VI,@_suujinnn,"⠀⠀
⠀
⠀
_ 
⠀
⠀
⠀❝ 무채색의 카페안에 그린트리🌲 ❞

⠀  나도 싼타가 깜땩선물 놓고가면 좋겠다... 
 ⠀  내 마음은 항상 동심의 세계로 가득한데...ㅋㅋ
⠀
⠀
⠀⠀",[]
CmboBP5ShNn,관복입는,"-
아침부터 눈이 펑펑펑오는 하루였죠?❄️
올해 12월은 유독 눈 내리는 날이 많은 것 같아요.
위염때문에 커피를 안 마신지 며칠 되었는데,
요즘 크리스마스 분위기로 아주 핫한🎄
#마가렛맨션 의 시그니처 커피를 맛보지 않을 수가 있을까요?!!
정말정말 분위기부터 디저트까지 완벽 그잡채💚❤️",['#마가렛맨션']
Cmb3_QBPAfd,봄비🥰,"#윤디랜드 #윤디 #모험가 #제품제공 #48회차

크리스마스 카드 같은 느낌❤️💚

28일에 윤디랜드가 젤리크루에 입점해요
입점 기념 10프로 할인도 한답니다😆
많이 들려주세요❤️

저는 내일 서울 올라가서 5일간 있을 계획이에요!
겨울 휴가 같은 느낌☺️

그래서 다꾸템 챙겨가려는데
소량만 가져가는거라 뭘가져갈지 넘나 고민되네요🤨

작가님 계정 @yoon_d_land ❤️","['#윤디랜드', '#윤디', '#모험가', '#제품제공', '#48회차']"
CmbyUwJJXUg,홍길,"라비벳에서 댕냥이를 위해 멋진 목도리를 뜨고 인증만 하면🧣🧶🧵

보호소 친구들에게 홍길이름으로 선물을 전해주는 행사에 
홍길이도 참여 하게 되었어요🐱☺️

뜨개질 키트가 도착하자마자
홍길이모가 홍길이를 위해 부지런히 만들어서 
목도리 머리핀 모자 3개를 만들었어요👏

올 겨울도 보호소 친구들 길친구들
무사히 잘 보냈으면 좋겠어요

@labivet.official 

#라비벳 #크리스마스 #기부 #이벤트 #유기견보호소 #동물보호소 #유기견 #유기묘 #사지말고입양 #목도리 #목도리뜨기 #고양이목도리 #강아지목도리 #사랑의목도리 #댕냥이 #기부","['#라비벳', '#크리스마스', '#기부', '#이벤트', '#유기견보호소', '#동물보호소', '#유기견', '#유기묘', '#사지말고입양', '#목도리', '#목도리뜨기', '#고양이목도리', '#강아지목도리', '#사랑의목도리', '#댕냥이', '#기부']"
Cmb7bHiJOAw,@yu_cheung1,"#리그램 - @gae.kwa.cheon.sun by @get_regrammer
개과천선 산타가 선물을 들고 왔어요~🎁

🎄크리스마스 리그램 이벤트🎄

개과천선을 사랑해 주시는 여러분들에게
올해 겨울을 따스하게 보내실 수 있도록❄️

크리스마스 맞이🎅
개과천선 리그램 이벤트를
준비했습니다~!!

개과천선의 겨울 용품들과 함께

남은 겨울 준비와
올해 마지막 2022년도를
떠나보낼 준비를 시작해볼까요?

✔ 크리스마스 리그램 이벤트 구성

카소 겨울용 슬링백
(신상품 - 색상 선택가능) : 5명

✔ 이벤트 기간

12-21 (수) ~ 12-25 (월)
(재고 소진 시 조기마감)

🎁26일 당첨자 발표🎁

✔ 이벤트 대상

- 기간 내 참여하는 신청자
- 후기를 위한 이벤트로 공개계정만 가능합니다.
- 상업 및 리그램전용 계정은 발송제외 될 수 있습니다.

✔ 참여방법

1. 본 계정 @gae.kwa.cheon.sun 을 팔로우 해주세요.
2. 본 리그램 게시물에 좋아요를 눌러주세요.
3. 자신의 피드에 이벤트 사진과 게시글을 리그램 해주세요.
4. 본 게시물에 댓글로 참여 여부를 확인할 수 있도록 남겨주세요.
5. 제품 수령 후 후기 사진 부탁드립니다 :)

✔ 제품발송

1. 리그램 후 댓글을 남겨주시면
담당자 확인후 DM으로
수령지 정보를 요청 드려요.

2. 제품 수령후
인스타그램 리뷰 작성
꼭 부탁 드립니다.

✔ 당첨 기준

랜덤으로 진행됩니다 !
당첨자 뽑기는 룰렛을 통해 이루어지고
추후에 해당 영상이 공개됩니다.

※중복지원이 가능하지만,
첫 번째 이벤트에서 당첨될 시
두 번째 이벤트에서는 제외됩니다※

#개과천선 #개과천선스토어 #리그램이벤트 #겨울용품 #강아지겨울용품 #고양이겨울용품 #크리스마스 #크리스마스리그램이벤트 #리그램 #협찬 #regram #이벤트 #개과천선리그램 #강아지 #고양이","['#리그램', '#개과천선', '#개과천선스토어', '#리그램이벤트', '#겨울용품', '#강아지겨울용품', '#고양이겨울용품', '#크리스마스', '#크리스마스리그램이벤트', '#리그램', '#협찬', '#regram', '#이벤트', '#개과천선리그램', '#강아지', '#고양이']"
Cmb70wevp2H,미니💕쭈💕쏠💕,"#유남매네첫줄
#12.29
.
.
.

Posted @withrepost • @jejufolk #크리스마스 이벤트🎄
여러분의 크리스마스 소원을 말해봐~🔮
댓글에 소원을 적어주시면 추첨을 통해
민속촌이 크리스마스 선물을 드려요🎅🎁

@@같이 참여하고 싶은 친구 소환 GO~!!

📌참여 방법
① 본 게시물 좋아요, 제주민속촌 페이지 팔로우 필수!
② 소원을 댓글로 남기면 끄-읕!
💗친구소환, 공유는 당첨확률 UP💗

📌참여 기간
2022.12.21(수)~12.28(수)

📌당첨 발표 : 2022.12.29(목)
📩 당첨자에게는 개별 메시지 발송 예정

🎁당첨선물
◾1등(3명) 스윗드림 스누피하우스 케익 
◾2등(5명) 토피넛라떼T+산타벨벳치즈케익
◾3등(5명) 춘식이 유리머그컵+크리스마스 엽서

👉추첨은 무작위 추첨이니 많관부~!!

#제주민속촌 #제주축제 #이벤트 #SNS이벤트","['#유남매네첫줄', '#12', '#크리스마스', '#제주민속촌', '#제주축제', '#이벤트', '#SNS이벤트']"
CmbwcT8vkNU,박필선,"Happy 😊 day 

로이에 산타 🎅 🎶 🤶 🤶 가 왔어요!!!

🎄🎄🎄🎄🎅🎅🎅🤶🤶🤶🎄🎄🎄🎄

#로이엠키즈학원 
#몬테소리
#비욘드잉글리쉬 
#비욘드잉글리쉬송천캠퍼스어학원 
#영어유치원 
#영어유치부 
#송천동영어유치부 
#송천동놀이학교
#비욘드영어
#JET시험JET시험합격
#명예의전당수상
#초급중급고급
#중국어
#생태체험식물관찰
#발레
#바이올린
#오감만족미술
#에코맘
#산타
#원어민선생님과 함께
#로이데이
#피아노
#키디텍블럭올로코딩수업 
#4세~7세
#크리스마스 
#영재사이언스
#일상감각수언어자연과학동물학식물학문화지리지질역사천제음악미술영어
#성탄절
#선생님들너무좋아
#믿고맡길수있는교육기관","['#로이엠키즈학원', '#몬테소리', '#비욘드잉글리쉬', '#비욘드잉글리쉬송천캠퍼스어학원', '#영어유치원', '#영어유치부', '#송천동영어유치부', '#송천동놀이학교', '#비욘드영어', '#JET시험JET시험합격', '#명예의전당수상', '#초급중급고급', '#중국어', '#생태체험식물관찰', '#발레', '#바이올린', '#오감만족미술', '#에코맘', '#산타', '#원어민선생님과', '#로이데이', '#피아노', '#키디텍블럭올로코딩수업', '#4세', '#크리스마스', '#영재사이언스', '#일상감각수언어자연과학동물학식물학문화지리지질역사천제음악미술영어', '#성탄절', '#선생님들너무좋아', '#믿고맡길수있는교육기관']"
CmbpodlrseU,@damter7,"산책
늦게라도 나가야
마음편한 우리들
#아쵸#반려견산책🐕#비숑스타그램#pup 
#puppylove🐶#일상#사랑하는아쵸#파리바게트#크리스마스","['#아쵸', '#반려견산책', '#비숑스타그램', '#pup', '#puppylove', '#일상', '#사랑하는아쵸', '#파리바게트', '#크리스마스']"
CmbwYn7vxU0,헬로라니,"잠실 에비뉴엘 #cartier 앞이
사진 명당입니다 춉춉😛

@manyo_yoojin @buyingcco_suyeon 
연말 우리끼리 조촐한 모임🤍

요즘 #다이어트성공길 오르고 있죠
#비밀알약 진짜 스릉해🤍
예전에 포토샵 할때랑 정말 시간차이
어메이징해요🤭 얼굴도 예뻐지는 것같아 기쁘고요 (자화자찬)

디톡스하면서 심부발열기 하고
피부관리 잔뜩하고 잘거예요💜
매일 관리하니까 매일 예뻐지고
아주 기분좋은 연말이예요
언제든 예뻐지고싶은 언니들✍🏻
라니언니와 상의하세요 #네","['#cartier', '#다이어트성공길', '#비밀알약', '#네']"
CmbxUssrVny,Loader,"⠀
⠀
🎄D-3🎅🏻
⠀
💡Space 산타파티 <드레스코드>💡
⠀
* 먼저 산타파티에 걸맞는 그림을 그려주신 @702mpc 작가님께 진심으로 감사드려요🥹😍👍🏻
———————————————
⠀
다가오는 크리스마스 산타파티의 
“드레스코드”에 관해 안내드립니다.
⠀
⠀
📌드레스코드 :
화이트 색상의 의상 중 한 가지 (옷,신발,가방,목도리,모자 등)
+레드 색상의 산타 악세사리 (머리띠,모자,쥬얼리 등)
⠀
괄호 중 하나라도 착용하시면 
화이트 산타가 될 수 있습니다.😊
(화이트가 들어가면 전부 가능해요.😘)
⠀
드레스코드가 어려우신 분들을 위하여 
엄격히 제한을 두지 않고 있으니, 
부담 갖지 마시고 편히 오세요.❤️‍🔥
⠀
🎅🏻12.24 / 22:00 ~ 5:00
🎅🏻클럽 프리즘 @freesmseoul
⠀
스페이스가 준비한 크리스마스 산타파티에 
여러분들이 안전하고 즐겁게 즐기실 수 
있도록 최선을 다해 준비하겠습니다.😁 
얼른 24일이 다가오길 희망하고 있겠습니다.
- Space팀 일동 -
⠀
#크리스마스 #산타파티 #드레스코드 #화이트 #화이트산타 #블랙산타 #space
#omnisound #협력파티 #EKMF #HARDMAKER  #Anp #CoRa #culturecloud #deadl1fe #개미지옥 #연말파티 #행사 #산타 #파티 #edm #dj #hardstyle #하드스타일 #하우스 #테크노 #베이스 #dday #압구정프리즘 #DJ_LOADER","['#크리스마스', '#산타파티', '#드레스코드', '#화이트', '#화이트산타', '#블랙산타', '#space', '#omnisound', '#협력파티', '#EKMF', '#HARDMAKER', '#Anp', '#CoRa', '#culturecloud', '#deadl1fe', '#개미지옥', '#연말파티', '#행사', '#산타', '#파티', '#edm', '#dj', '#hardstyle', '#하드스타일', '#하우스', '#테크노', '#베이스', '#dday', '#압구정프리즘', '#DJ_LOADER']"
CmcDYCLvg7w,내,"🎄
초록색 케이프가 더 어울리냐옹?✨

@knitting_full",[]
Cmb1hevvutI,아소비,"아이들 크리스마스 선물🎁로,
똑딱이 양털망토담요 준비했어요.
여자친구들은 핑크, 남자친구들은 민트.
내일 각자 예쁘게 색칠한 가방에 담요 넣어보내려구요.
 카드도 다 적었고:)
 샘플가방도 다 색칠했고.
두근두근. ❤️ 
.
.
.
#착한연구소양털담요 #크리스마스선물 #어린이안전kc인증 #아소비 #크리스마스","['#착한연구소양털담요', '#크리스마스선물', '#어린이안전kc인증', '#아소비', '#크리스마스']"
CmcDSmjPsOF,예쁘고,"이벤트 1회차
#휴지통 #hyujitong

2022년 한해를 지나
이제 곧 즐거운 #christmas 💗🎅🎄에용:-))

😍 눈이 오는 즐거운 오늘 🌨❄☃
인친분들과 조금 더 따뜻한 연말을 만들기 위해 #팔로우이벤트 를 하게 되었어요.

종종 다양한 이벤트를 할 예정이니 참고하세용.🎁🥰🙃

💞 휴지통 팔로우 이벤트 💞

🎁 이벤트 상품(모바일 쿠폰)
1. 교촌 허니콤보 (추첨 2명)
2. 스타벅스 카페라떼 (추첨 10명)

📍 기간 : 게시일 ~ 2022.12.23(금)
📍 당첨자발표 : 2022.12.24(토) *개별DM통보

📍 참여방법
1. @hyujitong_official 인스타 계정 팔로우!
2. 이벤트 게시글 좋아요♡ 및 “팔로우 완료” 댓글 남기기!
3. 이벤트 게시글 리그램 또는 스토리 공유, 이벤트 게시글 댓글 @친구 소환하면 당첨확률 UP!

📌 참고사항/주의사항
* 기존 팔로워 분들, 새로 팔로워 하신 분들 누구나 참여가능요!
* 이벤트발표 당일까지 계정 팔로우/리그램 페이지 유지해주세요!
* 리그램 할 경우 사람태그, 스토리 할 경우 언급 부탁드려요!
* 친구소환시 [이벤트계정] 또는 [활동하지 않는 계정] 소환은 추천되지 않아요!
* 본 이벤트는 모바일 쿠폰으로 지급되며 모바일 쿠폰은 제공시 수취인의 기본정보를 필요로 함을 알려드려요!

😄🙃😃많관부💞💞💞

#이벤트 #리포스트 #리포스트이벤트 #리그램 #리그램이벤트 #스토리 #스토리이벤트 #친구소환 #친구소환이벤트 #크리스마스이벤트 #크리스마스 #연말이벤트 #event #followevent","['#휴지통', '#hyujitong', '#christmas', '#팔로우이벤트', '#이벤트', '#리포스트', '#리포스트이벤트', '#리그램', '#리그램이벤트', '#스토리', '#스토리이벤트', '#친구소환', '#친구소환이벤트', '#크리스마스이벤트', '#크리스마스', '#연말이벤트', '#event', '#followevent']"
Cmb7yjZp3dY,스튜디오바이바이,"다소 시기가 늦어졌지만
2022 크리스마스 기념 월페이퍼 입니다.

코끼리 죨리🐘가 시원하게 내뿜는 크리스마스 트리🎄와 함께
메리 크리스마스!",[]
Cmbx7mNpvkA,❤허니삼구/동부청과39번❤,"🧡제주의 붉은 보석🍊레드향🧡
.
.
새콤달콤 귤 보다 , 더 찐하고 고급진 깊은달달함을 
느끼고 싶다면, 레드향 강추👍🏻
입안에서 알알이 터지는 달달함이 최고치☺️
레드향은 지금 부터가 당도확실!!!!! 
꿀 맛입니다🧡
사랑하는 분께 마음을 전하실때도 , 
허니삼구 One pick☝🏻🍊
.
.
.
맛없으면 안파는 허니삼구/ 동부청과39번 
비슷해보이지만 다 같은 상품이 아니에요 ! 
똑같은 과일이라도 맛과품질의 차이가 엄청나요!
저희는 한번의 판매가 아니라, 
계속 재구매가 되실 수 있도록 가격도 착하지만, 
맛과 품질에 더욱더 좋은 상품을 받으실 수 있도록 노력하고 있습니다. 🙆‍♀️🙏 월요일부터 ~금요일 오후2시전까지 주문하시면 
당일 택배 발송해드려요☺💚
.
허니삼구는 
당일 경매한 물건으로 신선하고 좋은 상품으로 고객님 집앞까지 찾아갈 수 있게 노력중입니다 🏃‍♂️🏃‍♀️
.
네이버에 ","['#데일리', '#일상', '#귤', '#조생귤', '#밀감', '#감귤', '#꿀귤', '#샤인머스켓', '#타이벡밀감', '#타이벡감귤', '#크리스마스', '#연말파티', '#홈파티', '#12월', '#레드향', '#천혜향', '#한라봉', '#리뷰맛집', '#과일맛집', '#과일바구니', '#다이어트', '#임산부선물', '#부모님선물', '#연말선물']"
CmbrsnNPm2M,김미희,"빨강곰도리랑 셀카찍기 성공🧸❤️
부산의자랑이신분과 첫데이트 성공❤️",[]
CmbsLyDrchx,나⭐️,#롯데백화점 #롯백크리스마스 #크리스마스드림모먼츠 #롯백전주점 #전주점이벤트 #똔뚜를찾아라 #크리스마스 #트리🎄 #사진스타그램 #나🙋‍♀️ #생일🎉 #선물🎁 #고마워요😍 #행복해🥰 #좋아요❤,"['#롯데백화점', '#롯백크리스마스', '#크리스마스드림모먼츠', '#롯백전주점', '#전주점이벤트', '#똔뚜를찾아라', '#크리스마스', '#트리', '#사진스타그램', '#나', '#생일', '#선물', '#고마워요', '#행복해', '#좋아요']"
CmbzMd4PQgd,최윤서,"미리 Merry Christmas🎄🎁
.
.
.
.
.
#크리스마스 #🎄#겨울 #성수 #성수동카페  #성수디올 #성수동소품샵 #❤️#followforfollowback #follow #맞팔 #fffb","['#크리스마스', '#겨울', '#성수', '#성수동카페', '#성수디올', '#성수동소품샵', '#followforfollowback', '#follow', '#맞팔', '#fffb']"
Cmbs7zTLvZt,김현진,#크리스마스 #크리스마스카페 #크리스마스이브 #크리스마스케이크 #크리스마스트리🎄 #크리스마스데이룩 #메리크리스마스 #자덕환영 #christmasdecor #christmasdecorations #christmas #로드자전거#존잘 #홍대#riding #공스타 #공시생 #공부스타그램 #공스타그램,"['#크리스마스', '#크리스마스카페', '#크리스마스이브', '#크리스마스케이크', '#크리스마스트리', '#크리스마스데이룩', '#메리크리스마스', '#자덕환영', '#christmasdecor', '#christmasdecorations', '#christmas', '#로드자전거', '#존잘', '#홍대', '#riding', '#공스타', '#공시생', '#공부스타그램', '#공스타그램']"
Cmboyp1S-KM,금빛상점,"12월 22일 목요일 라인업입니다❤️ 일요일까지 휘낭시에세트 매장에서도 구매 가능합니다🙂 내일은 소금빵도 준비되구요! 소금빵은 평일에는 12시 30분에 나오니 참고 부탁드려요💗

운영 시간 
평일:  11시부터 8시
토요일: 11시~7시
일요일: 11시~7시
*매주화요일 휴무*
위치 : 수원시 화서동 726-5번지 1층

음료라인업
> 아메리카노
> 카페라떼
> 바닐라라떼
> 아몬드자바모카
> 스카치라떼
> 말차라떼
> 말차샷라떼
> 레몬에이드
> 콘파냐
> 원두 100g (6500원)
> 뱅쇼
> 로얄밀크티

마카롱 라인업
> 초코우유
> 솔티카라멜
> 레밍턴
> 황치즈크래커

스콘 라인업
> 초코칩
> 플레인
> 솔티카라멜버터
> 말차화이트초코
> 더블초콜릿

휘낭시에 라인업
> 황치즈
> 얼그레이화이트초코
> 바닐라초코
> 플레인
> 솔티카라멜
> 누네띠네

❤️ 크랙소금빵

까눌레 라인업
> 바닐라

아메리칸쿠키 라인업
> 화이트마카다미아
> 초코스모어
> 말차화이트마카다미아
> 레드벨벳크림치즈

금빛상점 소식을 받고 싶은 분들은 @golden_sangjeom 을 팔로우해주세요! 

금빛상점 지기 드림 🖤",[]
CmboeYry5ic,•네일꼬우•양평동네일•양평역네일•,"예쁜사진 감사합니다🤍
크리스마쮸 초록이🎄♥️

____________________________

#양평역네일#양평동네일#네일꼬우#이달의아트#겨울네일#겨울#네일#크리스마스#크리스마스네일","['#양평역네일', '#양평동네일', '#네일꼬우', '#이달의아트', '#겨울네일', '#겨울', '#네일', '#크리스마스', '#크리스마스네일']"
CmbwTZ-vJ9e,HyeYoon,"크리스마스를 기다리는 아기엘프🎄

결혼하기 전 무려 2014년부터 영국에서 사놓고 보관해둔 아기엘프옷을 하임이에게 입혔다..🥹🫶✨ 

마지막에 아기엘프 댄스영상 있으니 꼭 보고 가세요♥️💚
.
.
.
.
.

#크리스마스 #크리스마스룩 #아기 #아기패션 #아기모델 #엘프 #ootd #christmas #chrsitmasfashion #elf #baby","['#크리스마스', '#크리스마스룩', '#아기', '#아기패션', '#아기모델', '#엘프', '#ootd', '#christmas', '#chrsitmasfashion', '#elf', '#baby']"
