post_id,name,post,hashtag
Cmb5t0FvHAn,@choiko._.twins,"⠀
땅유니 형아랑 ◡̈
⠀
⠀
⠀⠀
⠀

#쌍둥이그램#리리남매#인생281일차
#메리크리스마스#크리스마스
#merrychristmas","['#쌍둥이그램', '#리리남매', '#인생281일차', '#메리크리스마스', '#크리스마스', '#merrychristmas']"
Cmboh_OLGKo,윤죠미,"𝓘 𝔀𝓲𝓼𝓱 𝔂𝓸𝓾

#에버랜드 #everland #윈터위시스 #스노우맨월드","['#에버랜드', '#everland', '#윈터위시스', '#스노우맨월드']"
Cmb5pjYBPce,NAIT,"와아아아아 겨울이에요
오아아아아 크리스마스예요
신난다아아아🎄❄️",[]
CmbqnHovcaH,寿エリカ(erika,"12/25まで渋谷キャストにて
@lemon8_japan のイベントが開催中だよ🎄🍋

アプリのマスコットキャラの巨大モニュメントなど
可愛いフォトスポットがいっぱいでめちゃくちゃ映え🍋✨

豪華賞品が当たるくじ引き“レモン狩り”もやっていて、その場でのSNS投稿でどなたでも参加できるからチャレンジしてみて♡

私はGODIVAのギフト券が当たったよーっ😻🍫🎊

#lemon8yellowxmas #lemon8 #レモン #クリスマスイベント#クリスマス #期間限定 #映えスポット #フォトスポット #渋谷キャスト #yellow 
#渋谷カフェ #アフタヌーンティー #女子会 #スイーツ #アフタヌーンティー巡り #インスタ映え #インス夕映えカフェ #カフェ巡り #韓国カフェ #韓国っぽカフェ
 #크리스마스 #레몬 #포토스폿 #카페 #세르피 #model #selfie #性感内衣  #外拍","['#lemon8yellowxmas', '#lemon8', '#レモン', '#クリスマスイベント', '#クリスマス', '#期間限定', '#映えスポット', '#フォトスポット', '#渋谷キャスト', '#yellow', '#渋谷カフェ', '#アフタヌーンティー', '#女子会', '#スイーツ', '#アフタヌーンティー巡り', '#インスタ映え', '#インス夕映えカフェ', '#カフェ巡り', '#韓国カフェ', '#韓国っぽカフェ', '#크리스마스', '#레몬', '#포토스폿', '#카페', '#세르피', '#model', '#selfie', '#性感内衣', '#外拍']"
Cmb7XUuvjQC,채원,🎄#크리스마스,['#크리스마스']
Cmbz56wBC7D,오트밀스튜디오아동복,"크리스마스룩🤍
망토 하나로 완성🎄🎅🏻❤️",[]
Cmb1-Bsvfmg,태호왕자님👶❣,"𝓓+619

예쁜 크리스마스트리🎄
귀여운 태호🤶

태호의 두번째 크리스마스

태어난지 619일

#크리스마스 #대전아기랑
#대전사진찍을만한곳 
#20개월아기 #베이비모델
#bobochoses #아기니트바지","['#크리스마스', '#대전아기랑', '#대전사진찍을만한곳', '#20개월아기', '#베이비모델', '#bobochoses', '#아기니트바지']"
CmbpCMehzLr,경의,내년에도 보러 갈게🫶🏻,[]
CmY3XA0PCAF,김포케이크,"크리스마스케이크 단체주문건🎅🏻 73개나 주문주시구 .. 믿고 맡겨주셔서 항상 감사합니다 ❤️ 

아무래도 혼자 작업하는 1인샵이라 단체주문건은 이렇게 심플한 느낌의 케이크라면 가능하며, 최소 2-3주 전 문의주시면 됩니다 ! 

자동차퀵은 별도로 신청해주셔야해요! (퀵커스나 카카오퀵 추천드려요)",[]
CmbqR8QLcE_,하이럽(HiLove),"12월 한정❗️크리스마스 선물 준비 이벤트 🎄
미친 퀄리티 도매 가격으로 국내 총알 배송 ❤️
자세한 문의는 카카오 채널로 톡 주세요 😃",[]
Cmb4ZfFPc-e,윤준상,"Everything is covered with white snow and Christmas is coming!🎅

#크리스마스 #눈오는날❄️ #겨울 #12월21일 #폰카 #성탄절 #christmas #is_coming #korea #winter #snowday❄️ #december #phonephotography #galaxy","['#크리스마스', '#눈오는날', '#겨울', '#12월21일', '#폰카', '#성탄절', '#christmas', '#is_coming', '#korea', '#winter', '#snowday', '#december', '#phonephotography', '#galaxy']"
Cmb0YtMP0T0,신현준,#겨울 #크리스마스  #메리크리스마스,"['#겨울', '#크리스마스', '#메리크리스마스']"
Cmb2GhZyHTg,꼬요네일,"🎅🏻☃️🎄
@ggoyo_nail #꼬요네일",['#꼬요네일']
CmcCsGNvFBL,@sy_____ni,어딜가던 클쮸마스🎄⛄️🎅🏻,[]
CmbvZ3sB_Uf,@chaxxilyn,In Germany 🇩🇪🤍,[]
Cmb2fOrJp6w,김여진,"작업하다 마시라며 아이스 녹차 타주고 잠든 너 어찌 사랑 안 할 수가💋💋 드디어 먹어본 디저트39컵 재사용하기 좋으네요😆😆
낼은 엄마따라 보톡스 맞으러가야쥐~~😆😆
.

.
#디저트39#아이스녹차#작업#가내수공업#이제#끝#보톡스#목요일#곧#크리스마스","['#디저트39', '#아이스녹차', '#작업', '#가내수공업', '#이제', '#끝', '#보톡스', '#목요일', '#곧', '#크리스마스']"
CmbpMv9LCnf,김희정,"❤🧸

크리스마스 될 때까지 아껴놨지요

#christmas#크리스마스
#12월#연말
#더현대서울#빨강#곰돌이","['#christmas', '#크리스마스', '#12월', '#연말', '#더현대서울', '#빨강', '#곰돌이']"
CmbsMOGvcjm,Sunghye,"🧡....
2022.12.21
chanyul..♡+181day.....🧡
⠀
귀염둥이 트리투샷!!
리영이랑 찬율이 트리모자 너무나도 찰떡!!
너무 귀여운 아깡이들❤️
⠀
⠀
⠀

⠀ 

⠀
⠀
⠀
#탄생#출산#출산맘#6개월차#5
6개월아기
#아기#신생아#호룡이친구
#호랑이띠#흑호랑이띠#흑호#호랑이#흑호맘
#클스마스#크리스마스#호랑이띠친구#트리모자#크리스마스컨셉#호카동모임#동작구모임#아깡이
#호룡이친구#호룡이
#호룡이의일상
#동작구#동작맘","['#탄생', '#출산', '#출산맘', '#6개월차', '#5', '#아기', '#신생아', '#호룡이친구', '#호랑이띠', '#흑호랑이띠', '#흑호', '#호랑이', '#흑호맘', '#클스마스', '#크리스마스', '#호랑이띠친구', '#트리모자', '#크리스마스컨셉', '#호카동모임', '#동작구모임', '#아깡이', '#호룡이친구', '#호룡이', '#호룡이의일상', '#동작구', '#동작맘']"
Cmbz2g-BqzH,@why_ongchi,#크리스마스 #트리 #크리스마스트리,"['#크리스마스', '#트리', '#크리스마스트리']"
CmbvAZHh9aZ,박지윤,"연말연말🎄
.
.
.
#파티룸 #연말파티  #크리스마스 #2022","['#파티룸', '#연말파티', '#크리스마스', '#2022']"
CmbpCeZpKrc,브라운베어,"생신케이크, 모임케이크에 잘 어울리는
♡생화 케이크 2단♡ 입니다🧸
100%동물성생크림에 예쁜 생화가 올라가 너무 예쁜 케이크에요 🌷🌷🌷
모두 생크림이라 정말 맛있구 보기에도 예쁘답니다💕
-
-
-
’브라운베어케이크‘는 식물성생크림과 마가린을 절대! 쓰지 않습니다 :)
💌 문의는 카카오톡,디엠 부탁드려요.",[]
Cmb8kwcyUkF,밍서,"🏖🌊🐠🌠🌟

#일본 #일본여행 #치바 #도쿄 #카츠우라시 #千葉 #千葉県 #勝浦市 #うみ #海 #바다 #등대 #해저전망대 #물고기 #인형 #인형뽑기 #1타3피 #동경 #東京 #일루미네이션 #불빛 #독일마을 #도이츠무라 #크리스마스 #イルミネーション #ドイツ #ドイツ村 #袖ヶ浦","['#일본', '#일본여행', '#치바', '#도쿄', '#카츠우라시', '#千葉', '#千葉県', '#勝浦市', '#うみ', '#海', '#바다', '#등대', '#해저전망대', '#물고기', '#인형', '#인형뽑기', '#1타3피', '#동경', '#東京', '#일루미네이션', '#불빛', '#독일마을', '#도이츠무라', '#크리스마스', '#イルミネーション', '#ドイツ', '#ドイツ村', '#袖ヶ浦']"
Cmb38b3rZ_r,Miri,"#육아
.
+1165
.
#조명박물관 #사진1
평일이라 여유롭게 다녀옴
#얼집땡땡이
.
.
제법 컸네
무시할때도있지만
설명해주면 곧잘 듣고
관심 보이며 질문하는 장마루한
엄마 사진은 아빠 보다 잘찍어줌📷
.
.
.
#육아기록 #성장기록 #조명
#램프 #착시 #크리스마스
#산타마을 #시각 #엄마랑아들
#어디갈까 #땡땡이 #38개월
#아들랑구 #내보물","['#육아', '#조명박물관', '#사진1', '#얼집땡땡이', '#육아기록', '#성장기록', '#조명', '#램프', '#착시', '#크리스마스', '#산타마을', '#시각', '#엄마랑아들', '#어디갈까', '#땡땡이', '#38개월', '#아들랑구', '#내보물']"
CmbtOQKJlSZ,하녹/,"Merry ha:nok Christmas 🎄🎅🏻

크리스마스주에 한정판매하는 쌓인 눈에 엎어진
[산타치즈케이크] 입니다 * 포장가능 ❤️",[]
CmbBhyAPIxn,@ju.tian,今天喝酒🍺，所以寿司一贯280粒米就够了😆,[]
Cmby-Q7L56x,진미,"파워 소심러의 엄청난 용기를 담은 막컷

#MerryChristmas",['#MerryChristmas']
Cmbth-SvVvR,@eun_a94,"#감남매💕 
.
.
.
.
.
.
.
.
.
#크리스마스 #트리꾸미기🎄 #귀염둥이들❤️","['#감남매', '#크리스마스', '#트리꾸미기', '#귀염둥이들']"
CmbraYUL6AA,장효주,"2022.12.21
오늘 어린이집 등원룩🌲
작년엔 커서 모자가 흘러내리더니
이번엔 터지기 직전...😂
내년엔 둘째한테 주자❤
.
.
.
#크리스마스 #트리 #16개월아기 #등원룩 #육아일기","['#크리스마스', '#트리', '#16개월아기', '#등원룩', '#육아일기']"
CmbywYvv4RU,김이안❤️,"D+815

입으면 하얀 눈같아서 요즘 자주 손이 가는 이안이의 연말룩💜🤍

어린이집에서 크리스마스파티도하고🎄
산타할아버지도만나고🎅
선물도 많이 받고🎁
친구들이랑 눈놀이도하고☃️
아빠랑 썰매도 타고🛷

이안이는 오늘 행복한 하루다❤️❤️",[]
Cmbo7emP9QG,승,크리스마스에 눈이 올까요?☃️,[]
Cmb7CRuv7q5,김도연,"작년부터 크리스마스 리스에 관심이 많던 내게

자연재료로 멋진 리스를 만든 금손 언니를 보고 
감탄하며 물었더니 선뜻 같이 만들어보자고 하셨다💓

리스를 사지않고 내손으로 만들수있다는 사실과
집앞이나 주변에서 볼수 있는 재료만으로도 만들수있다는 사실에 더 놀라며 🤣🤣

좋은 선생님 덕분에 이렇게 멋진리스 완성🤗
정말 많은걸 배운 시간🥰🥰

덕분에 
힐링타임❤

#크리스마스리스 #리스만들기 #DIY #행복한연말 #크리스마스 #취미부자","['#크리스마스리스', '#리스만들기', '#DIY', '#행복한연말', '#크리스마스', '#취미부자']"
Cmbke-2Pus-,Iris,".
How are you spending the Holidays? ❤️

#Holidays #christmas #🍷 #christmasmarket #クリスマスマーケット #xmas #🎄#me #asian #크리스마스 #맞팔 #선팔 #lfl #ootd #98 #97","['#Holidays', '#christmas', '#christmasmarket', '#クリスマスマーケット', '#xmas', '#me', '#asian', '#크리스마스', '#맞팔', '#선팔', '#lfl', '#ootd', '#98', '#97']"
CmbsWgDL97k,@h.eun___35,"🎄트리야.............너무 앙상하다 미안해.....ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그래도 내일 아침에 라하아온 너무 좋아하겠다💕💕 
.
.
#곧 #크리스마스 #앙상한가지 #트리 #미안해 #🎄 #이모들 #보람숙모 #감사합니다 #💕","['#곧', '#크리스마스', '#앙상한가지', '#트리', '#미안해', '#이모들', '#보람숙모', '#감사합니다']"
Cmbr4kPrEJP,@02_y2,크리스마스가 있는 곳🎄,[]
Cmb79mKyPdS,안녕제이,"🖐안녕🖐 .
--------------------------------------------------
.
.
예약문의☎️010.6440.4050 
.
.
#연말준비#크리스마스#글리터네일#눈꽃네일아트
--------------------------------------------------
.
🔸️모든 젤 시술시 반짝 글리터 서비스 입니다
🔸️모든 젤 시술시 도톰한 오버레이 포함입니다
🔸️안녕제이의 모든 제품들은 KC인증된 제품입니다
🔸️가격문의>샵방문후문의 해주시면 맞춤시술해드립니다
.
---------------------------------------------------
---------------------------------------------------
.
.
#석촌역네일#송파역네일#헬리오시티#젤네일#통젤네일#석촌역네일샵#젤네일잘하는곳#잠실네일#송리단길#이달의아트#송파네일샵#웨딩네일##송파사거리네일#안녕제이#안녕제이네일#문정역네일#가락시장역네일#석촌네일#송파네일#잠실네일#가락동네일#헬리오시티네일#gelnail","['#연말준비', '#크리스마스', '#글리터네일', '#눈꽃네일아트', '#석촌역네일', '#송파역네일', '#헬리오시티', '#젤네일', '#통젤네일', '#석촌역네일샵', '#젤네일잘하는곳', '#잠실네일', '#송리단길', '#이달의아트', '#송파네일샵', '#웨딩네일', '#송파사거리네일', '#안녕제이', '#안녕제이네일', '#문정역네일', '#가락시장역네일', '#석촌네일', '#송파네일', '#잠실네일', '#가락동네일', '#헬리오시티네일', '#gelnail']"
CmbSHZzy2Dd,@roi._.zz,"#로돌프 출격 ! 
merry christmas 🎄❤️",['#로돌프']
Cmbo2ABLVf3,@a_photoartist_0,나도 구경했다💕💕크리스마스🎁,[]
Cmb8-mTJ6Pl,Genial,"벌써 크리스마스!
가볍게 선물하기 좋은 미니쿠키 만들었어요
자동차를 좋아하는 조카랑, 곰돌이를 좋아하는 우리 아가들을 위한 디자인^^

https://www.youtube.com/@genialsugar

#크리스마스 #쿠키 #쿠키만들기 #선물 #수제쿠키 #겨울 #아이싱 #아이싱쿠키 #베이킹 #조카선물 #어린이선물 #곰돌이 #자동차
#핑크 #겨울 #디자인쿠키 #베이킹","['#크리스마스', '#쿠키', '#쿠키만들기', '#선물', '#수제쿠키', '#겨울', '#아이싱', '#아이싱쿠키', '#베이킹', '#조카선물', '#어린이선물', '#곰돌이', '#자동차', '#핑크', '#겨울', '#디자인쿠키', '#베이킹']"
Cmb-N2pvJNk,진주네일샵/충무공동네일샵/진주속눈썹펌/어뮤즈먼트,"✨𝙖.𝙢𝙪𝙨𝙚.𝙢𝙚𝙣𝙩✨

크리스마스색상과
체크조합🙂

-------------------------

❣️이달의아트 컬러변경가능 (무료)
❣️패디로 변경시 만원추가

🫶예약문의 
전화문의👉010.7745.8521
네이버검색👉어뮤즈먼트 네이버 예약가능

🫶예약시 
성함, 연락처 
희망 날짜 시간
젤제거 유/무
시술 내용 (손, 발, 원하는 디자인)
양식대로 보내주시면 됩니다^^",[]
Cmb193bLjsv,정태양,"울행님 센스👍

#미리크리스마스 🎄

@dagym_body 
@sweat_life3367",['#미리크리스마스']
CmbvFzMyUEo,연기하는피아니스트,"집에서 #크리스마스 기분을 내는 우리부부
책 보는척 연기했지만 결국 글이 안 보여 리얼함을 더한 #컨셉사진 
공연도 끝나가니 이제 슬슬 #신혼부부 를 즐기고 있구나
feat #크리스마스양말 과 함께..
저기에 자꾸 뭘 넣어달라고 한다 뭘 넣지?","['#크리스마스', '#컨셉사진', '#신혼부부', '#크리스마스양말']"
CmbzGySBqHP,최영진,"레이첼맥아담스, 린제이로한, 그리고 나 Let’s go.
_산타프린세스 이벤트웨어 🎅🏻

다가오는 크리스마스!
퀸카로 살아남으려면 산타걸로 변신해보자.
모자 + 원피스 + 볼레로 3set!

지금 도로시와는 크리스마스 기념 전제품 할인 행사중! (-12/22)",[]
CmbxzNBPWPz,@164.5kg,🎄❄️⛄️,[]
Cmbon7VrTkl,@ttji_0107,"_

#메리크리스마스
#크리스마스#선물#🎁
#고마워요","['#메리크리스마스', '#크리스마스', '#선물', '#고마워요']"
Cmbr_s1yOLE,국공립북면어린이집,#겨울 #크리스마스 #놀이 #빙어축제  해피크리스마스1박2일~~~ 1부로 겨울빙어축제 놀이 준비완료!!!!!!! 얘들아 내일도 신나게 놀자~~ ❤️ 따뜻한 미니붕어빵도 구워줄께 ^^ #창원시립북면어린이집 #북면 #어린이집 #풀꽃들반,"['#겨울', '#크리스마스', '#놀이', '#빙어축제', '#창원시립북면어린이집', '#북면', '#어린이집', '#풀꽃들반']"
CmbrdeIvNRs,@dream_art1837,"👍

초등5학년 실력이 이정도ㅋㅋ

워터수채화 1일차에 이정도나오는스킬은 무엇?ㅋㅋ
난 정말 복받은선생님~♡♡

#워터수채화 #워터브러쉬 #겨울표현 #불멍하고싶다
#오너먼트 #크리스마스 #미술스타그램 #초등5학년작품 #초등미술","['#워터수채화', '#워터브러쉬', '#겨울표현', '#불멍하고싶다', '#오너먼트', '#크리스마스', '#미술스타그램', '#초등5학년작품', '#초등미술']"
Cmb2qtyBD-L,동두천,"색감이 너무 예쁜,,🍰🤍🫧

🔎카카오톡 채널: 클라우드 케이크
(DM❌)",[]
CmbwQbFp9R9,SERA,"내일 여기서 만나요❤️
.
#BLACK
#RED
#SEXY
#Merysera #Xmas #party #메리세라 #크리스마스 #파티 #스피닝크리스마스이벤트수업 #바디에이원짐 #아이엠스피닝세라","['#BLACK', '#RED', '#SEXY', '#Merysera', '#Xmas', '#party', '#메리세라', '#크리스마스', '#파티', '#스피닝크리스마스이벤트수업', '#바디에이원짐', '#아이엠스피닝세라']"
Cmb_vp_hF8m,플러스82,".

✔️ 청담 플러스82
Door open AM 3:00 - PM 13:00
✔️ GANGNAM-GU DOSANDAERO 539 B1
✔️ Vip rsv: +82 10-8001-7415
✔️Kakaotalk ID: rltka0435

#플러스82 #클럽 #서울클럽 #홍대클럽 #강남클럽 #청담클럽 #부산클럽 #압구정 #압구정라운지 #라운지 #크리스마스 #크리스마스이브 #연말 #새해 #04 #03 #02 #04년생 #03년생 #02년생 #edm #일렉 #힙합 #선팔 #맞팔 #선팔하면맞팔","['#플러스82', '#클럽', '#서울클럽', '#홍대클럽', '#강남클럽', '#청담클럽', '#부산클럽', '#압구정', '#압구정라운지', '#라운지', '#크리스마스', '#크리스마스이브', '#연말', '#새해', '#04', '#03', '#02', '#04년생', '#03년생', '#02년생', '#edm', '#일렉', '#힙합', '#선팔', '#맞팔', '#선팔하면맞팔']"
Cmbp0-FrEEQ,크리아트,"⭐️메리크리스마스⭐️

크리스마스에는 역시 트리가 최고🎄
아이들보다 더 크리스마스에 진심인편🤣
11월부터 두근두근하다 이제야 올리는 클스마스트리 너무 행복해~~
울 애기들 좋아할 생각하면 힘들지가 않다~🥰

Merry Christmas💕",[]
Cmbz5vmrQQc,쩡이,"크리스마스운동🧑‍🎄🎄 
#헬스 #헬린이 #먹기위한운동 #헬스타 #크리스마스 #운동 #내년부터열심히하면돼","['#헬스', '#헬린이', '#먹기위한운동', '#헬스타', '#크리스마스', '#운동', '#내년부터열심히하면돼']"
CmbuVspva1j,반짝반짝,#크리스마스 풍선,['#크리스마스']
CmbrEdWPdsF,얼렁뚱땅,"우사단안채 홈스튜디오에서 스냅사진~📷
카메라 / 렌즈 : Canon Eos-R6 / 탐론 70-200mm
 * F2.8  1/60s  135.00mm  ISO 640
.
.
.
모델 : @blueyxxinn
.
.
.
#📷 #캐논 #eosr6 #인물사진 #스냅사진 #감성사진 #감성스냅 #snapshot #model #beautiful #크리스마스 #우사단안채 #홈스튜디오 #홈스냅 #사진에미치다 #사진소통환영","['#캐논', '#eosr6', '#인물사진', '#스냅사진', '#감성사진', '#감성스냅', '#snapshot', '#model', '#beautiful', '#크리스마스', '#우사단안채', '#홈스튜디오', '#홈스냅', '#사진에미치다', '#사진소통환영']"
Cma0gtnSS0_,목동,"🎂딸기 타르트🎂

딸기 철인 시기에만 나오는 딸기 타르트!! 🍓 상콤한 딸기와 타르트의 만남,,, 을매나 맛있게요? 😋😋

💌편하게 DM 주시면 뭐든 답해드립니다💌
☎️전화 문의:02-2648-2090☎️",[]
CmboVQGrG3Y,부산반영구,"🧸 예쁜 코끝에 #미인점#매력점 ꒰ ⸝⸝ɞ̴̶̷ ·̮ ɞ̴̶̷ ⸝⸝꒱ 🎄🫧♥️
원래 있던 것 처럼 조화롭게 찍어야 시간이 지나도 후회 𝕏 !!
🗓 1•2월 선예약 이벤트 진행 중 (~12/31) ✔️

.
.
.

🏷 #눈썹문신#속눈썹펌#부산눈썹문신#부산속눈썹#부산속눈썹펌#부산미인점#부산매력점#부산수험생#부산수험생할인#부산수험생이벤트#부산수험생눈썹이벤트#부산수험생속눈썹#부산여행#부산맛집#종강#종강기념#서면눈썹문신#서면속눈썹펌#전포#전포동#전포카페거리#전포동맛집#전포동눈썹문신#전포동속눈썹#전포동속눈썹펌#크리스마스#釜山旅行#釜山アートメイク","['#미인점', '#매력점', '#눈썹문신', '#속눈썹펌', '#부산눈썹문신', '#부산속눈썹', '#부산속눈썹펌', '#부산미인점', '#부산매력점', '#부산수험생', '#부산수험생할인', '#부산수험생이벤트', '#부산수험생눈썹이벤트', '#부산수험생속눈썹', '#부산여행', '#부산맛집', '#종강', '#종강기념', '#서면눈썹문신', '#서면속눈썹펌', '#전포', '#전포동', '#전포카페거리', '#전포동맛집', '#전포동눈썹문신', '#전포동속눈썹', '#전포동속눈썹펌', '#크리스마스', '#釜山旅行', '#釜山アートメイク']"
Cmbyc5-rjgj,food.you&me!,".
뻔데기
.
뻔데기에 청하 한병 뚜딱!!
.
#2022#뻔데기#청하#심야식당#심야음식#집밥#술안주#집에서놀기#단백질풍부#크리스마스#야식#음식사진#먹방#먹스타그램#LP맛집#나원래이런거좋아해","['#2022', '#뻔데기', '#청하', '#심야식당', '#심야음식', '#집밥', '#술안주', '#집에서놀기', '#단백질풍부', '#크리스마스', '#야식', '#음식사진', '#먹방', '#먹스타그램', '#LP맛집', '#나원래이런거좋아해']"
